Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

09:50:17 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:50:18 PM  1000      1617      0.00      0.00 1609952  517740  12.82  java
09:50:19 PM  1000      1617      0.00      0.00 1609952  517740  12.82  java
09:50:20 PM  1000      1617    125.84      0.00 1609952  518040  12.82  java
09:50:21 PM  1000      1617    119.35      0.00 1609952  518040  12.82  java
09:50:22 PM  1000      1617      1.03      0.00 1609952  518040  12.82  java
09:50:23 PM  1000      1617      7.69      0.00 1609952  518040  12.82  java
09:50:24 PM  1000      1617      3.26      0.00 1609952  518040  12.82  java
09:50:25 PM  1000      1617     31.91      0.00 1609952  518104  12.83  java
09:50:26 PM  1000      1617      3.26      0.00 1609952  518168  12.83  java
09:50:27 PM  1000      1617     26.09      0.00 1609952  518232  12.83  java
09:50:28 PM  1000      1617      2.08      0.00 1609952  518232  12.83  java
09:50:29 PM  1000      1617      5.10      0.00 1609952  518232  12.83  java
09:50:30 PM  1000      1617      0.00      0.00 1609952  518232  12.83  java
09:50:31 PM  1000      1617      0.00      0.00 1609952  518232  12.83  java
09:50:32 PM  1000      1617      0.00      0.00 1609952  518232  12.83  java
Average:     1000      1617     20.88      0.00 1609952  518090  12.83  java
