Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

09:52:16 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:52:17 PM  1000      1617      2.04      0.00 1609952  519176  12.85  java
09:52:18 PM  1000      1617      0.00      0.00 1609952  519176  12.85  java
09:52:19 PM  1000      1617      3.16      0.00 1609952  519176  12.85  java
09:52:20 PM  1000      1617     34.41      0.00 1609952  519176  12.85  java
09:52:21 PM  1000      1617      9.52      0.00 1609952  519236  12.85  java
09:52:22 PM  1000      1617      5.38      0.00 1609952  519236  12.85  java
09:52:23 PM  1000      1617      1.10      0.00 1609952  519236  12.85  java
09:52:24 PM  1000      1617      6.38      0.00 1609952  519288  12.86  java
09:52:25 PM  1000      1617      1.01      0.00 1609952  519288  12.86  java
09:52:26 PM  1000      1617     73.33      0.00 1609952  519572  12.86  java
09:52:27 PM  1000      1617      2.13      0.00 1609952  519572  12.86  java
09:52:28 PM  1000      1617      0.00      0.00 1609952  519572  12.86  java
09:52:29 PM  1000      1617      7.69      0.00 1609952  519572  12.86  java
09:52:30 PM  1000      1617      0.00      0.00 1609952  519572  12.86  java
09:52:31 PM  1000      1617      0.00      0.00 1609952  519572  12.86  java
Average:     1000      1617      9.42      0.00 1609952  519361  12.86  java
