Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

09:47:24 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:47:25 PM  1000      1617      0.00      0.00 1609952  515724  12.77  java
09:47:26 PM  1000      1617      0.00      0.00 1609952  515724  12.77  java
09:47:27 PM  1000      1617      7.45      0.00 1609952  515796  12.77  java
09:47:28 PM  1000      1617      9.89      0.00 1609952  515796  12.77  java
09:47:29 PM  1000      1617      3.37      0.00 1609952  515796  12.77  java
09:47:30 PM  1000      1617     16.47      0.00 1609952  515840  12.77  java
09:47:31 PM  1000      1617      1.10      0.00 1609952  515840  12.77  java
09:47:32 PM  1000      1617     95.40      0.00 1609952  516212  12.78  java
09:47:33 PM  1000      1617      9.41      0.00 1609952  516280  12.78  java
09:47:34 PM  1000      1617      1.06      0.00 1609952  516280  12.78  java
09:47:35 PM  1000      1617      2.20      0.00 1609952  516280  12.78  java
09:47:36 PM  1000      1617      3.23      0.00 1609952  516280  12.78  java
09:47:37 PM  1000      1617      0.00      0.00 1609952  516280  12.78  java
09:47:38 PM  1000      1617      0.00      0.00 1609952  516280  12.78  java
09:47:39 PM  1000      1617      0.00      0.00 1609952  516280  12.78  java
Average:     1000      1617      9.42      0.00 1609952  516046  12.78  java
