Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

09:25:51 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:25:52 PM  1000      1520      0.00      0.00 1590536  459812  11.38  java
09:25:53 PM  1000      1520      0.00      0.00 1590536  459812  11.38  java
09:25:54 PM  1000      1520     34.07      0.00 1590536  459860  11.38  java
09:25:55 PM  1000      1520     10.59      0.00 1590536  459860  11.38  java
09:25:56 PM  1000      1520     10.23      0.00 1590536  459976  11.39  java
09:25:57 PM  1000      1520      7.69      0.00 1590536  459976  11.39  java
09:25:58 PM  1000      1520      4.30      0.00 1590536  460040  11.39  java
09:25:59 PM  1000      1520      3.26      0.00 1590536  460040  11.39  java
09:26:00 PM  1000      1520     37.50      0.00 1590536  460136  11.39  java
09:26:01 PM  1000      1520     17.39      0.00 1590536  460168  11.39  java
09:26:02 PM  1000      1520      0.00      0.00 1590536  460168  11.39  java
09:26:03 PM  1000      1520      0.00      0.00 1590536  460168  11.39  java
09:26:04 PM  1000      1520      1.02      0.00 1590536  460168  11.39  java
09:26:05 PM  1000      1520      0.00      0.00 1590536  460168  11.39  java
09:26:06 PM  1000      1520      0.00      0.00 1590536  460168  11.39  java
Average:     1000      1520      7.84      0.00 1590536  460035  11.39  java
