Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

09:29:26 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:29:27 PM  1000      1520      1.01      0.00 1592772  463428  11.47  java
09:29:28 PM  1000      1520      0.00      0.00 1592772  463396  11.47  java
09:29:29 PM  1000      1520    397.83      0.00 1592772  463448  11.47  java
09:29:30 PM  1000      1520     16.30      0.00 1592772  463448  11.47  java
09:29:31 PM  1000      1520      5.32      0.00 1592772  463448  11.47  java
09:29:32 PM  1000      1520     52.50      0.00 1592772  463652  11.48  java
09:29:33 PM  1000      1520      8.70      0.00 1592772  463652  11.48  java
09:29:34 PM  1000      1520     24.44      0.00 1592772  463740  11.48  java
09:29:35 PM  1000      1520     16.67      0.00 1592772  463740  11.48  java
09:29:36 PM  1000      1520      0.00      0.00 1592772  463740  11.48  java
09:29:37 PM  1000      1520      0.00      0.00 1592772  463740  11.48  java
09:29:38 PM  1000      1520      0.00      0.00 1592772  463740  11.48  java
09:29:39 PM  1000      1520      1.03      0.00 1592772  463740  11.48  java
09:29:40 PM  1000      1520      0.00      0.00 1592772  463740  11.48  java
09:29:41 PM  1000      1520      0.00      0.00 1592772  463740  11.48  java
Average:     1000      1520     33.52      0.00 1592772  463626  11.48  java
