Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

09:23:27 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:23:28 PM  1000      1520      0.00      0.00 1589436  456396  11.30  java
09:23:29 PM  1000      1520      1.02      0.00 1589436  456396  11.30  java
09:23:30 PM  1000      1520     93.90      0.00 1589436  456684  11.31  java
09:23:31 PM  1000      1520     17.28      0.00 1589436  456764  11.31  java
09:23:32 PM  1000      1520      4.49      0.00 1589436  456836  11.31  java
09:23:33 PM  1000      1520   5446.55      0.00 1595196  462124  11.44  java
09:23:34 PM  1000      1520    436.84      0.00 1596348  463520  11.48  java
09:23:35 PM  1000      1520      4.44      0.00 1596348  463520  11.48  java
09:23:36 PM  1000      1520      6.82      0.00 1596348  463580  11.48  java
09:23:37 PM  1000      1520      0.00      0.00 1596348  463580  11.48  java
09:23:38 PM  1000      1520      0.00      0.00 1596348  463580  11.48  java
09:23:39 PM  1000      1520      2.08      0.00 1596348  463580  11.48  java
09:23:40 PM  1000      1520      0.00      0.00 1588168  456108  11.29  java
09:23:41 PM  1000      1520      0.00      0.00 1588168  456108  11.29  java
09:23:42 PM  1000      1520      0.00      0.00 1588168  456108  11.29  java
Average:     1000      1520    267.19      0.00 1592331  459659  11.38  java
