Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

09:31:01 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:31:02 PM  1000      1520      2.06      0.00 1592772  464216  11.49  java
09:31:03 PM  1000      1520      0.00      0.00 1592772  464216  11.49  java
09:31:04 PM  1000      1520      6.52      0.00 1592772  464216  11.49  java
09:31:05 PM  1000      1520      2.27      0.00 1592772  464216  11.49  java
09:31:06 PM  1000      1520      2.13      0.00 1592772  464276  11.49  java
09:31:07 PM  1000      1520      2.13      0.00 1592772  464276  11.49  java
09:31:08 PM  1000      1520      4.40      0.00 1592772  464276  11.49  java
09:31:09 PM  1000      1520      4.30      0.00 1592772  464276  11.49  java
09:31:10 PM  1000      1520      7.87      0.00 1592772  464276  11.49  java
09:31:11 PM  1000      1520      0.00      0.00 1592772  464276  11.49  java
09:31:12 PM  1000      1520      0.00      0.00 1592772  464276  11.49  java
09:31:13 PM  1000      1520      0.00      0.00 1592772  464276  11.49  java
09:31:14 PM  1000      1520      0.00      0.00 1592772  464276  11.49  java
09:31:15 PM  1000      1520      0.00      0.00 1592772  464276  11.49  java
09:31:16 PM  1000      1520      0.00      0.00 1592772  464276  11.49  java
Average:     1000      1520      2.03      0.00 1592772  464260  11.49  java
