Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

11:07:31 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:07:32 PM  1000      1483    0.00    0.00    0.00    0.00    0.00     0  java
11:07:33 PM  1000      1483    0.00    0.00    0.00    0.00    0.00     0  java
11:07:34 PM  1000      1483   85.07    0.00    0.00    0.00   85.07     0  java
11:07:35 PM  1000      1483   45.88    0.00    0.00    0.00   45.88     0  java
11:07:36 PM  1000      1483   43.68    2.30    0.00    0.00   45.98     0  java
11:07:37 PM  1000      1483   47.56    7.32    0.00    0.00   54.88     0  java
11:07:38 PM  1000      1483   48.24    2.35    0.00    0.00   50.59     0  java
11:07:39 PM  1000      1483   43.68    0.00    0.00    0.00   43.68     0  java
11:07:40 PM  1000      1483   45.35    1.16    0.00    0.00   46.51     0  java
11:07:41 PM  1000      1483   51.85    0.00    0.00    0.00   51.85     0  java
11:07:42 PM  1000      1483   56.25    3.75    0.00    0.00   60.00     0  java
11:07:43 PM  1000      1483   52.50    7.50    0.00    0.00   60.00     0  java
11:07:44 PM  1000      1483   12.90    1.08    0.00    0.00   13.98     0  java
11:07:45 PM  1000      1483    0.00    0.00    0.00    0.00    0.00     0  java
11:07:46 PM  1000      1483    5.32    1.06    0.00    0.00    6.38     0  java
Average:     1000      1483   33.54    1.69    0.00    0.00   35.23     -  java
