Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

11:08:19 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:08:20 PM  1000      1483    0.00    0.00    0.00    0.00    0.00     0  java
11:08:21 PM  1000      1483    1.03    1.03    0.00    0.00    2.06     0  java
11:08:22 PM  1000      1483   29.21    6.74    0.00    0.00   35.96     0  java
11:08:23 PM  1000      1483   41.57    2.25    0.00    0.00   43.82     0  java
11:08:24 PM  1000      1483   59.04    0.00    0.00    0.00   59.04     0  java
11:08:25 PM  1000      1483   28.72    0.00    0.00    0.00   28.72     0  java
11:08:26 PM  1000      1483   53.57    0.00    0.00    0.00   53.57     0  java
11:08:27 PM  1000      1483   41.86    0.00    0.00    0.00   41.86     0  java
11:08:28 PM  1000      1483   42.05    0.00    0.00    0.00   42.05     0  java
11:08:29 PM  1000      1483   77.33    0.00    0.00    0.00   77.33     0  java
11:08:30 PM  1000      1483   42.53    0.00    0.00    0.00   42.53     0  java
11:08:31 PM  1000      1483   30.00    1.11    0.00    0.00   31.11     0  java
11:08:32 PM  1000      1483    1.01    0.00    0.00    0.00    1.01     0  java
11:08:33 PM  1000      1483    0.00    0.00    0.00    0.00    0.00     0  java
11:08:34 PM  1000      1483    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1483   28.12    0.74    0.00    0.00   28.86     -  java
