Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

11:13:41 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:13:43 PM  1000      1483    0.00    0.00    0.00    0.00    0.00     0  java
11:13:44 PM  1000      1483    0.00    0.00    0.00    0.00    0.00     0  java
11:13:45 PM  1000      1483   31.87    1.10    0.00    0.00   32.97     0  java
11:13:46 PM  1000      1483   48.15    2.47    0.00    0.00   50.62     0  java
11:13:47 PM  1000      1483   27.17    3.26    0.00    0.00   30.43     0  java
11:13:48 PM  1000      1483   31.52    2.17    0.00    0.00   33.70     0  java
11:13:49 PM  1000      1483   24.21    0.00    0.00    0.00   24.21     0  java
11:13:50 PM  1000      1483   32.97    0.00    0.00    0.00   32.97     0  java
11:13:51 PM  1000      1483   25.53    0.00    0.00    0.00   25.53     0  java
11:13:52 PM  1000      1483   21.05    0.00    0.00    0.00   21.05     0  java
11:13:53 PM  1000      1483   34.41    0.00    0.00    0.00   34.41     0  java
11:13:54 PM  1000      1483   31.18    0.00    0.00    0.00   31.18     0  java
11:13:55 PM  1000      1483   30.85    0.00    0.00    0.00   30.85     0  java
11:13:56 PM  1000      1483    0.00    0.00    0.00    0.00    0.00     0  java
11:13:57 PM  1000      1483    1.02    0.00    0.00    0.00    1.02     0  java
Average:     1000      1483   22.06    0.57    0.00    0.00   22.63     -  java
