Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

09:20:40 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:20:41 PM  1000      1520      0.00      0.00 1588168  451776  11.18  java
09:20:42 PM  1000      1520      0.00      0.00 1588168  451776  11.18  java
09:20:43 PM  1000      1520     41.67      0.00 1588168  451892  11.19  java
09:20:44 PM  1000      1520     12.22      0.00 1588168  451892  11.19  java
09:20:45 PM  1000      1520     82.72      0.00 1588168  452208  11.19  java
09:20:46 PM  1000      1520     21.43      0.00 1588168  452280  11.20  java
09:20:47 PM  1000      1520     25.58      0.00 1588168  452540  11.20  java
09:20:48 PM  1000      1520     34.09      0.00 1588168  452680  11.21  java
09:20:49 PM  1000      1520     86.90      0.00 1588168  452980  11.21  java
09:20:50 PM  1000      1520     14.44      0.00 1588168  453004  11.21  java
09:20:51 PM  1000      1520      0.00      0.00 1588168  453004  11.21  java
09:20:52 PM  1000      1520      0.00      0.00 1588168  453004  11.21  java
09:20:53 PM  1000      1520      0.00      0.00 1588168  453004  11.21  java
09:20:54 PM  1000      1520      0.00      0.00 1588168  453004  11.21  java
09:20:55 PM  1000      1520      0.00      0.00 1588168  453004  11.21  java
Average:     1000      1520     19.58      0.00 1588168  452537  11.20  java
