Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

09:31:48 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:31:49 PM  1000      1520      2.02      0.00 1592772  464276  11.49  java
09:31:50 PM  1000      1520      0.00      0.00 1592772  464276  11.49  java
09:31:51 PM  1000      1520      8.60      0.00 1592772  464336  11.50  java
09:31:52 PM  1000      1520      2.17      0.00 1592772  464336  11.50  java
09:31:53 PM  1000      1520     14.12      0.00 1592772  464400  11.50  java
09:31:54 PM  1000      1520      9.09      0.00 1592772  464400  11.50  java
09:31:55 PM  1000      1520     11.24      0.00 1592772  464444  11.50  java
09:31:56 PM  1000      1520     13.98      0.00 1592772  464444  11.50  java
09:31:57 PM  1000      1520      2.13      0.00 1592772  464444  11.50  java
09:31:58 PM  1000      1520      0.00      0.00 1592772  464444  11.50  java
09:31:59 PM  1000      1520      0.00      0.00 1592772  464444  11.50  java
09:32:00 PM  1000      1520      1.05      0.00 1592772  464444  11.50  java
09:32:01 PM  1000      1520      0.00      0.00 1592772  464444  11.50  java
09:32:02 PM  1000      1520      0.00      0.00 1592772  464444  11.50  java
09:32:03 PM  1000      1520      0.00      0.00 1592772  464444  11.50  java
Average:     1000      1520      4.09      0.00 1592772  464401  11.50  java
