Linux 4.15.0-124-generic (bookstore) 	02/22/2021 	_x86_64_	(1 CPU)

11:12:45 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:12:46 PM  1000      1726      0.00      0.00 1584220  419224  10.38  java
11:12:47 PM  1000      1726   4022.95      0.00 1588316  427032  10.57  java
11:12:48 PM  1000      1726   2692.68      0.00 1590364  431004  10.67  java
11:12:49 PM  1000      1726    243.06      0.00 1590364  431468  10.68  java
11:12:50 PM  1000      1726     41.57      0.00 1590364  431732  10.69  java
11:12:51 PM  1000      1726    656.72      0.00 1592412  433680  10.74  java
11:12:52 PM  1000      1726    234.12      0.00 1592412  433988  10.74  java
11:12:53 PM  1000      1726   1035.38      0.00 1594460  437840  10.84  java
11:12:54 PM  1000      1726   1265.00      0.00 1594460  441628  10.93  java
11:12:55 PM  1000      1726    167.61      0.00 1594460  442360  10.95  java
11:12:56 PM  1000      1726    297.14      0.00 1594460  442932  10.97  java
11:12:57 PM  1000      1726    224.66      0.00 1594460  443488  10.98  java
11:12:58 PM  1000      1726    192.42      0.00 1594460  443916  10.99  java
11:12:59 PM  1000      1726   2084.72      0.00 1596508  449964  11.14  java
11:13:00 PM  1000      1726    118.92      0.00 1596508  450340  11.15  java
11:13:01 PM  1000      1726    120.78      1.30 1596508  450812  11.16  java
11:13:02 PM  1000      1726    168.25      0.00 1596508  451020  11.17  java
11:13:03 PM  1000      1726    205.19      0.00 1596508  451528  11.18  java
11:13:04 PM  1000      1726    158.33      0.00 1596508  451968  11.19  java
11:13:05 PM  1000      1726     20.73      0.00 1596508  451968  11.19  java
11:13:06 PM  1000      1726     82.86      0.00 1596508  452156  11.19  java
11:13:07 PM  1000      1726    123.19      0.00 1596508  452604  11.20  java
11:13:08 PM  1000      1726    104.05      0.00 1596508  452828  11.21  java
11:13:09 PM  1000      1726     32.58      0.00 1596508  453044  11.22  java
11:13:10 PM  1000      1726    159.68      0.00 1596508  453376  11.22  java
11:13:11 PM  1000      1726      3.19      0.00 1596508  453376  11.22  java
11:13:12 PM  1000      1726    101.35      0.00 1596508  453580  11.23  java
11:13:13 PM  1000      1726     68.60      0.00 1596508  454016  11.24  java
11:13:14 PM  1000      1726    205.88      0.00 1596508  454832  11.26  java
11:13:15 PM  1000      1726     69.77      0.00 1596508  455044  11.27  java
11:13:16 PM  1000      1726     80.00      0.00 1596508  455256  11.27  java
11:13:17 PM  1000      1726      1.04      0.00 1596508  455256  11.27  java
11:13:18 PM  1000      1726      1.04      0.00 1596508  455256  11.27  java
11:13:19 PM  1000      1726      6.38      0.00 1596508  455256  11.27  java
11:13:20 PM  1000      1726      1.06      0.00 1596508  455256  11.27  java
Average:     1000      1726    355.80      0.04 1594811  446544  11.05  java
