Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

10:40:11 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:40:12 PM  1000      1458      2.13      0.00 1594156  470652  11.65  java
10:40:13 PM  1000      1458      0.00      0.00 1594156  470652  11.65  java
10:40:14 PM  1000      1458      2.15      0.00 1594156  470652  11.65  java
10:40:15 PM  1000      1458      5.56      0.00 1594156  470732  11.65  java
10:40:16 PM  1000      1458    569.70      0.00 1595568  472048  11.69  java
10:40:17 PM  1000      1458   6077.92      0.00 1609448  485104  12.01  java
10:40:18 PM  1000      1458      3.37      0.00 1609448  485104  12.01  java
10:40:19 PM  1000      1458      2.15      0.00 1609448  485104  12.01  java
10:40:20 PM  1000      1458      3.19      0.00 1609448  485104  12.01  java
10:40:21 PM  1000      1458      0.00      0.00 1603808  480176  11.89  java
10:40:22 PM  1000      1458      0.00      0.00 1603808  480176  11.89  java
10:40:23 PM  1000      1458      0.00      0.00 1603808  480176  11.89  java
10:40:24 PM  1000      1458      3.06      0.00 1603808  480176  11.89  java
10:40:25 PM  1000      1458      0.00      0.00 1603808  480176  11.89  java
10:40:26 PM  1000      1458      0.00      0.00 1603808  480176  11.89  java
Average:     1000      1458    367.03      0.00 1602189  478414  11.84  java
