Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

10:32:09 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:32:10 PM  1000      1458      0.00      0.00 1593916  466228  11.54  java
10:32:11 PM  1000      1458      8.33      0.00 1593916  466300  11.54  java
10:32:12 PM  1000      1458     21.35      0.00 1593916  466300  11.54  java
10:32:13 PM  1000      1458     18.89      0.00 1593916  466368  11.55  java
10:32:14 PM  1000      1458     20.48      0.00 1593916  466424  11.55  java
10:32:15 PM  1000      1458   8000.00      0.00 1605064  477560  11.82  java
10:32:16 PM  1000      1458   2217.07      0.00 1592920  465868  11.53  java
10:32:17 PM  1000      1458      6.98      0.00 1592920  465868  11.53  java
10:32:18 PM  1000      1458     31.46      0.00 1592920  466080  11.54  java
10:32:19 PM  1000      1458     18.68      0.00 1592920  466124  11.54  java
10:32:20 PM  1000      1458      0.00      0.00 1592920  466124  11.54  java
10:32:21 PM  1000      1458      0.00      0.00 1592920  466124  11.54  java
10:32:22 PM  1000      1458      0.00      0.00 1592920  466124  11.54  java
10:32:23 PM  1000      1458      0.00      0.00 1592920  466124  11.54  java
10:32:24 PM  1000      1458      0.00      0.00 1592920  466124  11.54  java
Average:     1000      1458    446.18      0.00 1594062  466916  11.56  java
