Linux 4.15.0-124-generic (bookstore) 	03/06/2021 	_x86_64_	(1 CPU)

04:31:56 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:31:57 PM  1000      1759      0.00      0.00 1597152  465652  11.53  java
04:31:58 PM  1000      1759   1332.05      0.00 1599200  468032  11.59  java
04:31:59 PM  1000      1759   3059.46      0.00 1603296  472460  11.70  java
04:32:00 PM  1000      1759      8.14      0.00 1603296  472460  11.70  java
04:32:01 PM  1000      1759    165.06      0.00 1603296  473056  11.71  java
04:32:02 PM  1000      1759    200.00      0.00 1603296  473440  11.72  java
04:32:03 PM  1000      1759     45.74      0.00 1603296  473620  11.73  java
04:32:04 PM  1000      1759   3856.14      0.00 1605344  482484  11.94  java
04:32:05 PM  1000      1759    105.00      0.00 1605344  482772  11.95  java
04:32:06 PM  1000      1759    107.41      0.00 1605344  483060  11.96  java
04:32:07 PM  1000      1759   1128.79      0.00 1607392  486000  12.03  java
04:32:08 PM  1000      1759   1511.32      0.00 1609440  489496  12.12  java
04:32:09 PM  1000      1759   2764.71      0.00 1609440  496952  12.30  java
04:32:10 PM  1000      1759    163.46      0.00 1609440  497672  12.32  java
04:32:11 PM  1000      1759    379.66      0.00 1611488  498524  12.34  java
04:32:12 PM  1000      1759    254.41      1.47 1611488  499244  12.36  java
04:32:13 PM  1000      1759    171.43      0.00 1611488  499796  12.37  java
04:32:14 PM  1000      1759    120.97      0.00 1611488  500016  12.38  java
04:32:15 PM  1000      1759    161.90      0.00 1611488  500364  12.39  java
04:32:16 PM  1000      1759    260.32      0.00 1611488  501216  12.41  java
04:32:17 PM  1000      1759    307.14      0.00 1611488  501808  12.42  java
04:32:18 PM  1000      1759     10.64      0.00 1611488  501808  12.42  java
04:32:19 PM  1000      1759    163.46      0.00 1611488  502156  12.43  java
04:32:20 PM  1000      1759     36.47      0.00 1611488  502316  12.44  java
04:32:21 PM  1000      1759     87.69      0.00 1611488  502472  12.44  java
04:32:22 PM  1000      1759     32.56      0.00 1611488  502596  12.44  java
04:32:23 PM  1000      1759    107.14      0.00 1611488  502816  12.45  java
04:32:24 PM  1000      1759    150.00      0.00 1611488  503320  12.46  java
04:32:25 PM  1000      1759    104.35      0.00 1611488  503552  12.47  java
04:32:26 PM  1000      1759     22.47      0.00 1611488  503636  12.47  java
04:32:27 PM  1000      1759     80.00      0.00 1611488  503892  12.47  java
04:32:28 PM  1000      1759     56.63      0.00 1611488  504120  12.48  java
04:32:29 PM  1000      1759     12.36      0.00 1611488  504120  12.48  java
04:32:30 PM  1000      1759    151.67      0.00 1611488  504500  12.49  java
04:32:31 PM  1000      1759     31.82      0.00 1611488  504572  12.49  java
04:32:32 PM  1000      1759    227.12      0.00 1611488  504920  12.50  java
04:32:33 PM  1000      1759    176.67      0.00 1613536  505284  12.51  java
04:32:34 PM  1000      1759     50.00      0.00 1613536  505636  12.52  java
04:32:35 PM  1000      1759     53.97      0.00 1613536  505636  12.52  java
04:32:36 PM  1000      1759     32.86      0.00 1613536  505880  12.52  java
04:32:37 PM  1000      1759     38.67      0.00 1613536  505880  12.52  java
04:32:38 PM  1000      1759    112.36      0.00 1613536  506268  12.53  java
04:32:39 PM  1000      1759     17.72      0.00 1613536  506268  12.53  java
04:32:40 PM  1000      1759      7.53      0.00 1613536  506352  12.54  java
04:32:41 PM  1000      1759    158.33      0.00 1613536  506836  12.55  java
04:32:42 PM  1000      1759      2.08      0.00 1613536  506836  12.55  java
04:32:43 PM  1000      1759     25.68      0.00 1613536  507008  12.55  java
04:32:44 PM  1000      1759      0.00      0.00 1613536  507008  12.55  java
04:32:45 PM  1000      1759    105.00      0.00 1613536  507224  12.56  java
04:32:46 PM  1000      1759     24.47      0.00 1613536  507300  12.56  java
04:32:47 PM  1000      1759      0.00      0.00 1613536  507300  12.56  java
04:32:48 PM  1000      1759      0.00      0.00 1613536  507300  12.56  java
04:32:49 PM  1000      1759      0.00      0.00 1613536  507300  12.56  java
04:32:50 PM  1000      1759      5.21      0.00 1613536  507300  12.56  java
04:32:51 PM  1000      1759      0.00      0.00 1613536  507300  12.56  java
04:32:52 PM  1000      1759      0.00      0.00 1613536  507300  12.56  java
04:32:53 PM  1000      1759      0.00      0.00 1613536  507300  12.56  java
04:32:54 PM  1000      1759      0.00      0.00 1613536  507300  12.56  java
04:32:55 PM  1000      1759      2.15      0.00 1613536  507300  12.56  java
04:32:56 PM  1000      1759      0.00      0.00 1613536  507300  12.56  java
Average:     1000      1759    233.75      0.02 1610703  498856  12.35  java
