Linux 4.15.0-124-generic (bookstore) 	03/06/2021 	_x86_64_	(1 CPU)

04:25:46 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:25:47 PM  1000      1838      0.00      0.00 1593060  459228  11.37  java
04:25:48 PM  1000      1838      0.00      0.00 1593060  459228  11.37  java
04:25:49 PM  1000      1838   8548.57      0.00 1601616  469168  11.61  java
04:25:50 PM  1000      1838   6380.00      0.00 1608128  476408  11.79  java
04:25:51 PM  1000      1838      0.00      0.00 1608128  476408  11.79  java
04:25:52 PM  1000      1838   4030.65      0.00 1609152  477096  11.81  java
04:25:53 PM  1000      1838    156.58      0.00 1609152  477460  11.82  java
04:25:54 PM  1000      1838     80.23      0.00 1609152  477648  11.82  java
04:25:55 PM  1000      1838    102.56      0.00 1609152  477856  11.83  java
04:25:56 PM  1000      1838     93.83      0.00 1609152  478452  11.84  java
04:25:57 PM  1000      1838     97.44      0.00 1609152  478640  11.85  java
04:25:58 PM  1000      1838    125.97      1.30 1609152  479132  11.86  java
04:25:59 PM  1000      1838     55.17      0.00 1609152  479300  11.87  java
04:26:00 PM  1000      1838    541.18      0.00 1609152  481064  11.91  java
04:26:01 PM  1000      1838   1472.22      0.00 1613248  484496  11.99  java
04:26:02 PM  1000      1838    394.12      0.00 1613248  485480  12.02  java
04:26:03 PM  1000      1838    176.47      0.00 1613248  485744  12.03  java
04:26:04 PM  1000      1838    143.40      0.00 1613248  486092  12.03  java
04:26:05 PM  1000      1838    274.19      0.00 1613248  486712  12.05  java
04:26:06 PM  1000      1838    172.58      0.00 1613248  487384  12.07  java
04:26:07 PM  1000      1838    133.33      0.00 1613248  487716  12.07  java
04:26:08 PM  1000      1838    140.32      0.00 1613248  487996  12.08  java
04:26:09 PM  1000      1838    277.78      0.00 1613248  488436  12.09  java
04:26:10 PM  1000      1838     64.77      0.00 1613248  488632  12.10  java
04:26:11 PM  1000      1838     12.90      0.00 1613248  488668  12.10  java
04:26:12 PM  1000      1838     58.44      0.00 1613248  488744  12.10  java
04:26:13 PM  1000      1838    126.15      0.00 1613248  489076  12.11  java
04:26:14 PM  1000      1838    209.23      0.00 1615296  489604  12.12  java
04:26:15 PM  1000      1838     12.20      0.00 1615296  489604  12.12  java
04:26:16 PM  1000      1838      7.78      0.00 1615296  489604  12.12  java
04:26:17 PM  1000      1838     94.55      0.00 1615296  489796  12.13  java
04:26:18 PM  1000      1838      1.08      0.00 1615296  489796  12.13  java
04:26:19 PM  1000      1838    139.71      0.00 1615296  490172  12.13  java
04:26:20 PM  1000      1838     15.29      0.00 1615296  490484  12.14  java
04:26:21 PM  1000      1838     31.94      0.00 1615296  490484  12.14  java
04:26:22 PM  1000      1838     65.06      0.00 1615296  490836  12.15  java
04:26:23 PM  1000      1838     61.43      0.00 1615296  490924  12.15  java
04:26:24 PM  1000      1838    224.59      0.00 1615296  491456  12.17  java
04:26:25 PM  1000      1838     61.04      0.00 1615296  491588  12.17  java
04:26:26 PM  1000      1838    121.74      0.00 1615296  491824  12.18  java
04:26:27 PM  1000      1838     50.00      0.00 1615296  491936  12.18  java
04:26:28 PM  1000      1838    209.23      0.00 1615296  492680  12.20  java
04:26:29 PM  1000      1838      2.11      0.00 1615296  492680  12.20  java
04:26:30 PM  1000      1838     88.89      0.00 1615296  492884  12.20  java
04:26:31 PM  1000      1838     39.13      0.00 1615296  493048  12.21  java
04:26:32 PM  1000      1838    107.25      0.00 1615296  493444  12.22  java
04:26:33 PM  1000      1838      2.08      0.00 1615296  493444  12.22  java
04:26:34 PM  1000      1838     64.79      0.00 1615296  493672  12.22  java
04:26:35 PM  1000      1838     63.44      0.00 1615296  493888  12.23  java
04:26:36 PM  1000      1838     55.13      0.00 1615296  494148  12.23  java
04:26:37 PM  1000      1838     31.18      0.00 1615296  494292  12.24  java
04:26:38 PM  1000      1838     75.34      0.00 1615296  494516  12.24  java
04:26:39 PM  1000      1838     36.67      0.00 1615296  494656  12.25  java
04:26:40 PM  1000      1838    112.90      0.00 1615296  494856  12.25  java
04:26:41 PM  1000      1838      7.61      0.00 1615296  494948  12.25  java
04:26:42 PM  1000      1838     40.48      0.00 1615296  495012  12.25  java
04:26:43 PM  1000      1838     20.00      0.00 1615296  495080  12.26  java
04:26:44 PM  1000      1838      0.00      0.00 1615296  495080  12.26  java
04:26:45 PM  1000      1838      0.00      0.00 1615296  495080  12.26  java
04:26:46 PM  1000      1838      0.00      0.00 1615296  495080  12.26  java
Average:     1000      1838    258.87      0.02 1612723  487314  12.06  java
