Linux 4.15.0-124-generic (bookstore) 	02/25/2021 	_x86_64_	(1 CPU)

11:40:43 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:40:44 PM  1000      1854    0.00    0.00    0.00    0.00    0.00     0  java
11:40:45 PM  1000      1854   24.39    4.88    0.00    0.00   29.27     0  java
11:40:46 PM  1000      1854  100.00   38.46    0.00    0.00  100.00     0  java
11:40:47 PM  1000      1854  100.00   11.32    0.00    0.00  100.00     0  java
11:40:48 PM  1000      1854   13.64    4.55    0.00    0.00   18.18     0  java
11:40:49 PM  1000      1854   98.18   16.36    0.00    0.00  100.00     0  java
11:40:50 PM  1000      1854   39.47    1.32    0.00    0.00   40.79     0  java
11:40:51 PM  1000      1854   26.19    1.19    0.00    0.00   27.38     0  java
11:40:52 PM  1000      1854   56.52    4.35    0.00    0.00   60.87     0  java
11:40:53 PM  1000      1854   11.63    9.30    0.00    0.00   20.93     0  java
11:40:54 PM  1000      1854  100.00    0.00    0.00    0.00  100.00     0  java
11:40:55 PM  1000      1854  100.00    0.00    0.00    0.00  100.00     0  java
11:40:56 PM  1000      1854  100.00    0.00    0.00    0.00  100.00     0  java
11:40:57 PM  1000      1854  100.00    0.00    0.00    0.00  100.00     0  java
11:40:58 PM  1000      1854  100.00    0.00    0.00    0.00  100.00     0  java
11:40:59 PM  1000      1854  100.00    0.00    0.00    0.00  100.00     0  java
11:41:00 PM  1000      1854  100.00   11.11    0.00    0.00  100.00     0  java
11:41:01 PM  1000      1854  100.00   17.19    0.00    0.00  100.00     0  java
11:41:02 PM  1000      1854  100.00   15.69    0.00    0.00  100.00     0  java
11:41:03 PM  1000      1854   25.00    3.57    0.00    0.00   28.57     0  java
11:41:04 PM  1000      1854   30.38    3.80    0.00    0.00   34.18     0  java
11:41:05 PM  1000      1854   23.75    2.50    0.00    0.00   26.25     0  java
11:41:06 PM  1000      1854    6.74    1.12    0.00    0.00    7.87     0  java
11:41:07 PM  1000      1854   73.33   10.00    0.00    0.00   83.33     0  java
11:41:08 PM  1000      1854   11.36    1.14    0.00    0.00   12.50     0  java
11:41:09 PM  1000      1854   50.00   15.15    0.00    0.00   65.15     0  java
11:41:10 PM  1000      1854   19.05    1.19    0.00    0.00   20.24     0  java
11:41:11 PM  1000      1854   38.89    5.56    0.00    0.00   44.44     0  java
11:41:12 PM  1000      1854   14.94    1.15    0.00    0.00   16.09     0  java
11:41:13 PM  1000      1854   20.48    4.82    0.00    0.00   25.30     0  java
11:41:14 PM  1000      1854   43.66    5.63    0.00    0.00   49.30     0  java
11:41:15 PM  1000      1854   32.05    1.28    0.00    0.00   33.33     0  java
11:41:16 PM  1000      1854    3.09    0.00    0.00    0.00    3.09     0  java
11:41:17 PM  1000      1854   62.50    4.69    0.00    0.00   67.19     0  java
11:41:18 PM  1000      1854   20.93    2.33    0.00    0.00   23.26     0  java
11:41:19 PM  1000      1854   37.50    2.78    0.00    0.00   40.28     0  java
11:41:20 PM  1000      1854   12.09    1.10    0.00    0.00   13.19     0  java
11:41:21 PM  1000      1854   34.67    1.33    0.00    0.00   36.00     0  java
11:41:22 PM  1000      1854   16.28    2.33    0.00    0.00   18.60     0  java
11:41:23 PM  1000      1854   50.00    9.26    0.00    0.00   59.26     0  java
11:41:24 PM  1000      1854    0.00    0.00    0.00    0.00    0.00     0  java
11:41:25 PM  1000      1854    0.00    0.00    0.00    0.00    0.00     0  java
11:41:26 PM  1000      1854    8.89    0.00    0.00    0.00    8.89     0  java
11:41:27 PM  1000      1854    8.89    1.11    0.00    0.00   10.00     0  java
11:41:28 PM  1000      1854   15.73    0.00    0.00    0.00   15.73     0  java
11:41:29 PM  1000      1854   29.87    1.30    0.00    0.00   31.17     0  java
11:41:30 PM  1000      1854   43.66    2.82    0.00    0.00   46.48     0  java
11:41:31 PM  1000      1854    0.00    0.00    0.00    0.00    0.00     0  java
11:41:32 PM  1000      1854   80.00    3.33    0.00    0.00   83.33     0  java
11:41:33 PM  1000      1854    8.79    0.00    0.00    0.00    8.79     0  java
11:41:34 PM  1000      1854   73.44    1.56    0.00    0.00   75.00     0  java
11:41:35 PM  1000      1854    8.79    0.00    0.00    0.00    8.79     0  java
11:41:36 PM  1000      1854    0.00    0.00    0.00    0.00    0.00     0  java
11:41:37 PM  1000      1854   79.03    3.23    0.00    0.00   82.26     0  java
11:41:38 PM  1000      1854    2.08    0.00    0.00    0.00    2.08     0  java
11:41:39 PM  1000      1854    0.00    0.00    0.00    0.00    0.00     0  java
11:41:40 PM  1000      1854    1.03    0.00    0.00    0.00    1.03     0  java
11:41:41 PM  1000      1854    0.00    0.00    0.00    0.00    0.00     0  java
11:41:42 PM  1000      1854    2.13    0.00    0.00    0.00    2.13     0  java
11:41:43 PM  1000      1854    1.03    0.00    0.00    0.00    1.03     0  java
Average:     1000      1854   39.01    3.09    0.00    0.00   42.10     -  java
