Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

08:54:38 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:54:39 PM  1000      1469      0.00      0.00 1589112  451736  11.18  java
08:54:40 PM  1000      1469      0.00      0.00 1589112  451736  11.18  java
08:54:41 PM  1000      1469      0.00      0.00 1589112  451736  11.18  java
08:54:42 PM  1000      1469      8.99      0.00 1589112  451812  11.19  java
08:54:43 PM  1000      1469     63.86      0.00 1589112  451984  11.19  java
08:54:44 PM  1000      1469      2.15      0.00 1589112  451984  11.19  java
08:54:45 PM  1000      1469      3.19      0.00 1589112  451984  11.19  java
08:54:46 PM  1000      1469      9.30      0.00 1589112  451984  11.19  java
08:54:47 PM  1000      1469     56.63      0.00 1589112  452216  11.20  java
08:54:48 PM  1000      1469      3.30      0.00 1589112  452216  11.20  java
08:54:49 PM  1000      1469      0.00      0.00 1589112  452216  11.20  java
08:54:50 PM  1000      1469      0.00      0.00 1589112  452216  11.20  java
08:54:51 PM  1000      1469      0.00      0.00 1589112  452216  11.20  java
08:54:52 PM  1000      1469      0.00      0.00 1589112  452216  11.20  java
08:54:53 PM  1000      1469      2.06      0.00 1589112  452216  11.20  java
Average:     1000      1469      8.98      0.00 1589112  452031  11.19  java
