Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

08:51:11 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:51:12 PM  1000      1469      2.04      0.00 1590476  452536  11.20  java
08:51:13 PM  1000      1469      0.00      0.00 1590476  452536  11.20  java
08:51:14 PM  1000      1469     39.56      0.00 1590476  452736  11.21  java
08:51:15 PM  1000      1469     42.05      0.00 1590476  452812  11.21  java
08:51:16 PM  1000      1469     40.00      0.00 1590476  452956  11.21  java
08:51:17 PM  1000      1469     27.17      0.00 1590476  453032  11.22  java
08:51:18 PM  1000      1469     13.98      0.00 1590476  453032  11.22  java
08:51:19 PM  1000      1469      4.26      0.00 1590476  453032  11.22  java
08:51:20 PM  1000      1469      2.06      0.00 1590476  453032  11.22  java
08:51:21 PM  1000      1469     17.02      0.00 1590476  453168  11.22  java
08:51:22 PM  1000      1469      0.00      0.00 1590476  453168  11.22  java
08:51:23 PM  1000      1469      0.00      0.00 1590476  453168  11.22  java
08:51:24 PM  1000      1469      0.00      0.00 1590476  453168  11.22  java
08:51:25 PM  1000      1469      0.00      0.00 1590476  453168  11.22  java
08:51:26 PM  1000      1469      0.00      0.00 1590476  453168  11.22  java
Average:     1000      1469     12.09      0.00 1590476  452981  11.21  java
