Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

10:22:46 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:22:47 PM  1000      1480      0.00      0.00 1615184  518908  12.85  java
10:22:48 PM  1000      1480      2.15      0.00 1615184  518908  12.85  java
10:22:49 PM  1000      1480      1.08      0.00 1615184  518908  12.85  java
10:22:50 PM  1000      1480      5.43      0.00 1615184  518908  12.85  java
10:22:51 PM  1000      1480      0.00      0.00 1615184  518908  12.85  java
10:22:52 PM  1000      1480      2.08      0.00 1615184  518908  12.85  java
10:22:53 PM  1000      1480      4.35      0.00 1615184  518976  12.85  java
10:22:54 PM  1000      1480      2.13      0.00 1615184  518976  12.85  java
10:22:55 PM  1000      1480      2.04      0.00 1615184  518976  12.85  java
10:22:56 PM  1000      1480     12.22      0.00 1615184  518976  12.85  java
10:22:57 PM  1000      1480      7.95      0.00 1615184  518976  12.85  java
10:22:58 PM  1000      1480      3.19      0.00 1615184  519040  12.85  java
10:22:59 PM  1000      1480      0.00      0.00 1615184  519040  12.85  java
10:23:00 PM  1000      1480      1.03      0.00 1615184  519040  12.85  java
10:23:01 PM  1000      1480      0.00      0.00 1615184  519040  12.85  java
Average:     1000      1480      2.81      0.00 1615184  518966  12.85  java
