Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

09:19:42 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:19:43 PM  1000      1520    0.00    0.00    0.00    0.00    0.00     0  java
09:19:44 PM  1000      1520    1.02    0.00    0.00    0.00    1.02     0  java
09:19:45 PM  1000      1520   29.76    2.38    0.00    0.00   32.14     0  java
09:19:46 PM  1000      1520   34.88    1.16    0.00    0.00   36.05     0  java
09:19:47 PM  1000      1520   27.78    0.00    0.00    0.00   27.78     0  java
09:19:48 PM  1000      1520   27.47    0.00    0.00    0.00   27.47     0  java
09:19:49 PM  1000      1520   24.72    0.00    0.00    0.00   24.72     0  java
09:19:50 PM  1000      1520   22.58    0.00    0.00    0.00   22.58     0  java
09:19:51 PM  1000      1520   36.05    0.00    0.00    0.00   36.05     0  java
09:19:52 PM  1000      1520   36.05    0.00    0.00    0.00   36.05     0  java
09:19:53 PM  1000      1520    0.00    0.00    0.00    0.00    0.00     0  java
09:19:54 PM  1000      1520    1.02    0.00    0.00    0.00    1.02     0  java
09:19:55 PM  1000      1520    0.00    0.00    0.00    0.00    0.00     0  java
09:19:56 PM  1000      1520    0.00    0.00    0.00    0.00    0.00     0  java
09:19:57 PM  1000      1520    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1520   15.25    0.22    0.00    0.00   15.47     -  java
