Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

09:27:25 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:27:26 PM  1000      1520    0.00    0.00    0.00    0.00    0.00     0  java
09:27:27 PM  1000      1520    0.00    0.00    0.00    0.00    0.00     0  java
09:27:28 PM  1000      1520   12.09    4.40    0.00    0.00   16.48     0  java
09:27:29 PM  1000      1520   23.08    0.00    0.00    0.00   23.08     0  java
09:27:30 PM  1000      1520   15.79    2.11    0.00    0.00   17.89     0  java
09:27:31 PM  1000      1520   17.89    0.00    0.00    0.00   17.89     0  java
09:27:32 PM  1000      1520   20.21    0.00    0.00    0.00   20.21     0  java
09:27:33 PM  1000      1520   23.08    0.00    0.00    0.00   23.08     0  java
09:27:34 PM  1000      1520   47.50    0.00    0.00    0.00   47.50     0  java
09:27:35 PM  1000      1520    4.17    0.00    0.00    0.00    4.17     0  java
09:27:36 PM  1000      1520    0.00    0.00    0.00    0.00    0.00     0  java
09:27:37 PM  1000      1520    1.02    0.00    0.00    0.00    1.02     0  java
09:27:38 PM  1000      1520    0.00    0.00    0.00    0.00    0.00     0  java
09:27:39 PM  1000      1520    1.02    0.00    0.00    0.00    1.02     0  java
09:27:40 PM  1000      1520    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1520   10.42    0.42    0.00    0.00   10.85     -  java
