Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

10:41:47 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:41:48 PM  1000      1458    0.00    0.00    0.00    0.00    0.00     0  java
10:41:49 PM  1000      1458    0.00    0.00    0.00    0.00    0.00     0  java
10:41:50 PM  1000      1458   23.96    0.00    0.00    0.00   23.96     0  java
10:41:51 PM  1000      1458   39.13    0.00    0.00    0.00   39.13     0  java
10:41:52 PM  1000      1458   38.95    0.00    0.00    0.00   38.95     0  java
10:41:53 PM  1000      1458   72.37    3.95    0.00    0.00   76.32     0  java
10:41:54 PM  1000      1458   47.13    1.15    0.00    0.00   48.28     0  java
10:41:55 PM  1000      1458   42.53    5.75    0.00    0.00   48.28     0  java
10:41:56 PM  1000      1458   20.83    2.08    0.00    0.00   22.92     0  java
10:41:57 PM  1000      1458   16.85    2.25    0.00    0.00   19.10     0  java
10:41:58 PM  1000      1458    0.00    0.00    0.00    0.00    0.00     0  java
10:41:59 PM  1000      1458    1.01    0.00    0.00    0.00    1.01     0  java
10:42:00 PM  1000      1458    0.00    0.00    0.00    0.00    0.00     0  java
10:42:01 PM  1000      1458    0.00    0.00    0.00    0.00    0.00     0  java
10:42:02 PM  1000      1458    4.17    0.00    0.00    0.00    4.17     0  java
Average:     1000      1458   19.17    0.93    0.00    0.00   20.10     -  java
