Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

10:37:48 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:37:49 PM  1000      1458    0.00    0.00    0.00    0.00    0.00     0  java
10:37:50 PM  1000      1458    0.00    0.00    0.00    0.00    0.00     0  java
10:37:51 PM  1000      1458   58.75    7.50    0.00    0.00   66.25     0  java
10:37:52 PM  1000      1458   41.76    2.20    0.00    0.00   43.96     0  java
10:37:53 PM  1000      1458   59.49    8.86    0.00    0.00   68.35     0  java
10:37:54 PM  1000      1458   30.85    0.00    0.00    0.00   30.85     0  java
10:37:55 PM  1000      1458   36.26    0.00    0.00    0.00   36.26     0  java
10:37:56 PM  1000      1458   34.74    0.00    0.00    0.00   34.74     0  java
10:37:57 PM  1000      1458   27.96    0.00    0.00    0.00   27.96     0  java
10:37:58 PM  1000      1458    0.00    0.00    0.00    0.00    0.00     0  java
10:37:59 PM  1000      1458    0.00    0.00    0.00    0.00    0.00     0  java
10:38:00 PM  1000      1458    0.00    0.00    0.00    0.00    0.00     0  java
10:38:01 PM  1000      1458    5.32    0.00    0.00    0.00    5.32     0  java
10:38:02 PM  1000      1458    0.00    0.00    0.00    0.00    0.00     0  java
10:38:03 PM  1000      1458    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1458   18.35    1.07    0.00    0.00   19.42     -  java
