Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

08:52:48 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:52:49 PM  1000      1469    1.03    0.00    0.00    0.00    1.03     0  java
08:52:50 PM  1000      1469    0.00    0.00    0.00    0.00    0.00     0  java
08:52:51 PM  1000      1469    0.00    0.00    0.00    0.00    0.00     0  java
08:52:52 PM  1000      1469    8.89    8.89    0.00    0.00   17.78     0  java
08:52:53 PM  1000      1469   21.98    0.00    0.00    0.00   21.98     0  java
08:52:54 PM  1000      1469   18.68    0.00    0.00    0.00   18.68     0  java
08:52:55 PM  1000      1469   16.30    0.00    0.00    0.00   16.30     0  java
08:52:56 PM  1000      1469   36.59    0.00    0.00    0.00   36.59     0  java
08:52:57 PM  1000      1469   21.59    0.00    0.00    0.00   21.59     0  java
08:52:58 PM  1000      1469   42.50    0.00    0.00    0.00   42.50     0  java
08:52:59 PM  1000      1469   14.44    0.00    0.00    0.00   14.44     0  java
08:53:00 PM  1000      1469    0.00    0.00    0.00    0.00    0.00     0  java
08:53:01 PM  1000      1469    0.00    0.00    0.00    0.00    0.00     0  java
08:53:02 PM  1000      1469    1.02    0.00    0.00    0.00    1.02     0  java
08:53:03 PM  1000      1469    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1469   11.36    0.58    0.00    0.00   11.93     -  java
