Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

09:09:23 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
09:09:24 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:09:25 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:09:26 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:09:27 PM    dev8-0      5,00      0,00    128,00      0,00     25,60      0,07     15,40      1,20
09:09:28 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:09:29 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:09:30 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:09:31 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:09:32 PM    dev8-0      2,00      0,00     64,00      0,00     32,00      0,04     24,00      0,80
09:09:33 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:09:34 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:09:35 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:09:36 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:09:37 PM    dev8-0      1,00      0,00     32,00      0,00     32,00      0,00      1,00      0,40
09:09:38 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,03     32,00      0,40
Average:       dev8-0      0,60      0,00     15,20      0,00     25,33      0,01     17,56      0,19
