Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

09:53:59 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:54:00 PM  1000      1617    0.00    0.00    0.00    0.00    0.00     0  java
09:54:01 PM  1000      1617    3.16    0.00    0.00    0.00    3.16     0  java
09:54:02 PM  1000      1617    6.32    1.05    0.00    0.00    7.37     0  java
09:54:03 PM  1000      1617    7.37    3.16    0.00    0.00   10.53     0  java
09:54:04 PM  1000      1617    7.37    5.26    0.00    0.00   12.63     0  java
09:54:05 PM  1000      1617    8.42    0.00    0.00    0.00    8.42     0  java
09:54:06 PM  1000      1617   16.48    3.30    0.00    0.00   19.78     0  java
09:54:07 PM  1000      1617    9.57    0.00    0.00    0.00    9.57     0  java
09:54:08 PM  1000      1617    6.12    2.04    0.00    0.00    8.16     0  java
09:54:09 PM  1000      1617    7.37    0.00    0.00    0.00    7.37     0  java
09:54:10 PM  1000      1617   22.73    0.00    0.00    0.00   22.73     0  java
09:54:11 PM  1000      1617   13.04    3.26    0.00    0.00   16.30     0  java
09:54:12 PM  1000      1617    8.25    0.00    0.00    0.00    8.25     0  java
09:54:13 PM  1000      1617    0.00    0.00    0.00    0.00    0.00     0  java
09:54:14 PM  1000      1617    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1617    7.58    1.19    0.00    0.00    8.77     -  java
