Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

09:44:32 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:44:33 PM  1000      1617    1.01    0.00    0.00    0.00    1.01     0  java
09:44:34 PM  1000      1617    0.00    0.00    0.00    0.00    0.00     0  java
09:44:35 PM  1000      1617   14.29    2.20    0.00    0.00   16.48     0  java
09:44:36 PM  1000      1617   23.33    0.00    0.00    0.00   23.33     0  java
09:44:37 PM  1000      1617   17.39    5.43    0.00    0.00   22.83     0  java
09:44:38 PM  1000      1617   22.73    1.14    0.00    0.00   23.86     0  java
09:44:39 PM  1000      1617   22.99    1.15    0.00    0.00   24.14     0  java
09:44:40 PM  1000      1617   18.18    3.41    0.00    0.00   21.59     0  java
09:44:41 PM  1000      1617   11.34    3.09    0.00    0.00   14.43     0  java
09:44:42 PM  1000      1617   19.54    2.30    0.00    0.00   21.84     0  java
09:44:43 PM  1000      1617   10.87    4.35    0.00    0.00   15.22     0  java
09:44:44 PM  1000      1617   18.89    4.44    0.00    0.00   23.33     0  java
09:44:45 PM  1000      1617    1.02    0.00    0.00    0.00    1.02     0  java
09:44:46 PM  1000      1617    0.00    1.02    0.00    0.00    1.02     0  java
09:44:47 PM  1000      1617    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1617   11.70    1.87    0.00    0.00   13.57     -  java
