Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

09:42:45 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:42:46 PM  1000      1617    0.00    0.00    0.00    0.00    0.00     0  java
09:42:47 PM  1000      1617   15.38    1.10    0.00    0.00   16.48     0  java
09:42:48 PM  1000      1617   20.22    0.00    0.00    0.00   20.22     0  java
09:42:49 PM  1000      1617   17.20    0.00    0.00    0.00   17.20     0  java
09:42:50 PM  1000      1617   31.71    2.44    0.00    0.00   34.15     0  java
09:42:51 PM  1000      1617   39.74    2.56    0.00    0.00   42.31     0  java
09:42:52 PM  1000      1617   24.42    3.49    0.00    0.00   27.91     0  java
09:42:53 PM  1000      1617   26.74    1.16    0.00    0.00   27.91     0  java
09:42:54 PM  1000      1617   18.89    0.00    0.00    0.00   18.89     0  java
09:42:55 PM  1000      1617   24.44    0.00    0.00    0.00   24.44     0  java
09:42:56 PM  1000      1617   19.10    2.25    0.00    0.00   21.35     0  java
09:42:57 PM  1000      1617   17.20    0.00    0.00    0.00   17.20     0  java
09:42:58 PM  1000      1617    0.00    0.00    0.00    0.00    0.00     0  java
09:42:59 PM  1000      1617    0.00    0.00    0.00    0.00    0.00     0  java
09:43:00 PM  1000      1617    1.03    0.00    0.00    0.00    1.03     0  java
Average:     1000      1617   16.35    0.81    0.00    0.00   17.16     -  java
