Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

09:52:16 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:52:17 PM  1000      1617    0.00    0.00    0.00    0.00    0.00     0  java
09:52:18 PM  1000      1617    0.00    0.00    0.00    0.00    0.00     0  java
09:52:19 PM  1000      1617   11.58    1.05    0.00    0.00   12.63     0  java
09:52:20 PM  1000      1617   15.05    1.08    0.00    0.00   16.13     0  java
09:52:21 PM  1000      1617   27.71    3.61    0.00    0.00   31.33     0  java
09:52:22 PM  1000      1617   12.77    0.00    0.00    0.00   12.77     0  java
09:52:23 PM  1000      1617   14.29    4.40    0.00    0.00   18.68     0  java
09:52:24 PM  1000      1617   12.77    0.00    0.00    0.00   12.77     0  java
09:52:25 PM  1000      1617    7.07    0.00    0.00    0.00    7.07     0  java
09:52:26 PM  1000      1617   13.33    3.33    0.00    0.00   16.67     0  java
09:52:27 PM  1000      1617   11.70    2.13    0.00    0.00   13.83     0  java
09:52:28 PM  1000      1617   12.90    0.00    0.00    0.00   12.90     0  java
09:52:29 PM  1000      1617   16.48    1.10    0.00    0.00   17.58     0  java
09:52:30 PM  1000      1617    0.00    0.00    0.00    0.00    0.00     0  java
09:52:31 PM  1000      1617    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1617   10.06    1.06    0.00    0.00   11.12     -  java
