Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

10:17:26 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:17:27 PM  1000      1414      0.00      0.00 1591204  466532  11.55  java
10:17:28 PM  1000      1414      0.00      0.00 1591204  466532  11.55  java
10:17:29 PM  1000      1414     10.00      0.00 1591204  466600  11.55  java
10:17:30 PM  1000      1414      4.35      0.00 1591204  466600  11.55  java
10:17:31 PM  1000      1414     10.00      0.00 1591204  466600  11.55  java
10:17:32 PM  1000      1414      4.12      0.00 1591204  466600  11.55  java
10:17:33 PM  1000      1414      8.43      0.00 1591204  466668  11.55  java
10:17:34 PM  1000      1414     21.43      0.00 1591204  466700  11.55  java
10:17:35 PM  1000      1414     11.49      0.00 1591204  466700  11.55  java
10:17:36 PM  1000      1414      1.02      0.00 1591204  466700  11.55  java
10:17:37 PM  1000      1414      0.00      0.00 1591204  466700  11.55  java
10:17:38 PM  1000      1414      0.00      0.00 1591204  466700  11.55  java
10:17:39 PM  1000      1414      2.08      0.00 1591204  466796  11.56  java
10:17:40 PM  1000      1414      0.00      0.00 1591204  466796  11.56  java
10:17:41 PM  1000      1414      0.00      0.00 1591204  466796  11.56  java
Average:     1000      1414      4.55      0.00 1591204  466668  11.55  java
