Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

10:14:17 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:14:18 PM  1000      1414      0.00      0.00 1591204  465328  11.52  java
10:14:19 PM  1000      1414      0.00      0.00 1591204  465328  11.52  java
10:14:20 PM  1000      1414      2.13      0.00 1591204  465328  11.52  java
10:14:21 PM  1000      1414     14.29      0.00 1591204  465392  11.52  java
10:14:22 PM  1000      1414      0.00      0.00 1591204  465392  11.52  java
10:14:23 PM  1000      1414     16.28      0.00 1591204  465448  11.52  java
10:14:24 PM  1000      1414     31.76      0.00 1591204  465692  11.53  java
10:14:25 PM  1000      1414      8.99      0.00 1591204  465692  11.53  java
10:14:26 PM  1000      1414      8.25      0.00 1591204  465692  11.53  java
10:14:27 PM  1000      1414     11.58      0.00 1591204  465756  11.53  java
10:14:28 PM  1000      1414      0.00      0.00 1591204  465756  11.53  java
10:14:29 PM  1000      1414      0.00      0.00 1591204  465756  11.53  java
10:14:30 PM  1000      1414      0.00      0.00 1591204  465756  11.53  java
10:14:31 PM  1000      1414      0.00      0.00 1591204  465756  11.53  java
10:14:32 PM  1000      1414      0.00      0.00 1591204  465756  11.53  java
Average:     1000      1414      5.86      0.00 1591204  465589  11.53  java
