Linux 4.15.0-124-generic (bookstore) 	12/08/2020 	_x86_64_	(1 CPU)

10:10:13 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:10:14 PM  1000      1938    0.00    0.00    0.00    0.00    0.00     0  java
10:10:15 PM  1000      1938    0.00    0.00    0.00    0.00    0.00     0  java
10:10:16 PM  1000      1938   15.91    1.14    0.00    0.00   17.05     0  java
10:10:17 PM  1000      1938    1.03    0.00    0.00    0.00    1.03     0  java
10:10:18 PM  1000      1938    1.08    1.08    0.00    0.00    2.15     0  java
10:10:19 PM  1000      1938    6.45    0.00    0.00    0.00    6.45     0  java
10:10:20 PM  1000      1938    6.52    2.17    0.00    0.00    8.70     0  java
10:10:21 PM  1000      1938   20.24    3.57    0.00    0.00   23.81     0  java
10:10:22 PM  1000      1938    7.45    4.26    0.00    0.00   11.70     0  java
10:10:23 PM  1000      1938    7.29    0.00    0.00    0.00    7.29     0  java
10:10:24 PM  1000      1938   15.73    0.00    0.00    0.00   15.73     0  java
10:10:25 PM  1000      1938   13.98    0.00    0.00    0.00   13.98     0  java
10:10:26 PM  1000      1938    7.53    0.00    0.00    0.00    7.53     0  java
10:10:27 PM  1000      1938    8.79    0.00    0.00    0.00    8.79     0  java
10:10:28 PM  1000      1938   52.78    0.00    0.00    0.00   52.78     0  java
10:10:29 PM  1000      1938    0.00    0.00    0.00    0.00    0.00     0  java
10:10:30 PM  1000      1938   14.77    0.00    0.00    0.00   14.77     0  java
10:10:31 PM  1000      1938   36.99    5.48    0.00    0.00   42.47     0  java
10:10:32 PM  1000      1938   42.86    4.29    0.00    0.00   47.14     0  java
10:10:33 PM  1000      1938    1.05    2.11    0.00    0.00    3.16     0  java
10:10:34 PM  1000      1938    4.26    0.00    0.00    0.00    4.26     0  java
10:10:35 PM  1000      1938    1.05    0.00    0.00    0.00    1.05     0  java
10:10:36 PM  1000      1938    0.00    0.00    0.00    0.00    0.00     0  java
10:10:37 PM  1000      1938    1.03    0.00    0.00    0.00    1.03     0  java
10:10:38 PM  1000      1938    0.00    0.00    0.00    0.00    0.00     0  java
10:10:39 PM  1000      1938    0.00    0.00    0.00    0.00    0.00     0  java
10:10:40 PM  1000      1938    0.00    0.00    0.00    0.00    0.00     0  java
10:10:41 PM  1000      1938    0.00    0.00    0.00    0.00    0.00     0  java
10:10:42 PM  1000      1938    1.04    0.00    0.00    0.00    1.04     0  java
10:10:43 PM  1000      1938    1.18    0.00    0.00    0.00    1.18     0  java
10:10:44 PM  1000      1938    0.00    0.00    0.00    0.00    0.00     0  java
10:10:45 PM  1000      1938    0.00    0.00    0.00    0.00    0.00     0  java
10:10:46 PM  1000      1938    0.00    1.04    0.00    0.00    1.04     0  java
10:10:47 PM  1000      1938    0.00    0.00    0.00    0.00    0.00     0  java
10:10:48 PM  1000      1938    1.03    0.00    0.00    0.00    1.03     0  java
10:10:49 PM  1000      1938    0.00    0.00    0.00    0.00    0.00     0  java
10:10:50 PM  1000      1938    0.00    0.00    0.00    0.00    0.00     0  java
10:10:51 PM  1000      1938    0.00    0.00    0.00    0.00    0.00     0  java
10:10:52 PM  1000      1938    0.00    0.00    0.00    0.00    0.00     0  java
10:10:53 PM  1000      1938    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1938    5.98    0.57    0.00    0.00    6.55     -  java
