Linux 4.15.0-124-generic (bookstore) 	12/08/2020 	_x86_64_	(1 CPU)

10:07:16 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:07:17 PM  1000      1938    0.00    0.00    0.00    0.00    0.00     0  java
10:07:18 PM  1000      1938    1.03    1.03    0.00    0.00    2.06     0  java
10:07:19 PM  1000      1938    8.60    0.00    0.00    0.00    8.60     0  java
10:07:20 PM  1000      1938    0.00    0.00    0.00    0.00    0.00     0  java
10:07:21 PM  1000      1938    8.89    1.11    0.00    0.00   10.00     0  java
10:07:22 PM  1000      1938    5.32    4.26    0.00    0.00    9.57     0  java
10:07:23 PM  1000      1938    9.78    1.09    0.00    0.00   10.87     0  java
10:07:24 PM  1000      1938   11.83    0.00    0.00    0.00   11.83     0  java
10:07:25 PM  1000      1938   19.54    0.00    0.00    0.00   19.54     0  java
10:07:26 PM  1000      1938   20.00    2.22    0.00    0.00   22.22     0  java
10:07:27 PM  1000      1938    9.78    0.00    0.00    0.00    9.78     0  java
10:07:28 PM  1000      1938    8.51    0.00    0.00    0.00    8.51     0  java
10:07:29 PM  1000      1938   20.00    2.35    0.00    0.00   22.35     0  java
10:07:30 PM  1000      1938   98.25    1.75    0.00    0.00  100.00     0  java
10:07:31 PM  1000      1938   10.47    3.49    0.00    0.00   13.95     0  java
10:07:32 PM  1000      1938   14.61    0.00    0.00    0.00   14.61     0  java
10:07:33 PM  1000      1938    2.15    0.00    0.00    0.00    2.15     0  java
10:07:34 PM  1000      1938    1.03    0.00    0.00    0.00    1.03     0  java
10:07:35 PM  1000      1938    1.04    0.00    0.00    0.00    1.04     0  java
10:07:36 PM  1000      1938   11.76    3.53    0.00    0.00   15.29     0  java
10:07:37 PM  1000      1938    4.40    1.10    0.00    0.00    5.49     0  java
10:07:38 PM  1000      1938    0.00    1.03    0.00    0.00    1.03     0  java
10:07:39 PM  1000      1938    0.00    1.04    0.00    0.00    1.04     0  java
10:07:40 PM  1000      1938    1.05    0.00    0.00    0.00    1.05     0  java
10:07:41 PM  1000      1938    1.04    0.00    0.00    0.00    1.04     0  java
10:07:42 PM  1000      1938    0.00    0.00    0.00    0.00    0.00     0  java
10:07:43 PM  1000      1938    0.00    0.00    0.00    0.00    0.00     0  java
10:07:44 PM  1000      1938    0.00    0.00    0.00    0.00    0.00     0  java
10:07:45 PM  1000      1938    1.04    0.00    0.00    0.00    1.04     0  java
10:07:46 PM  1000      1938    2.11    0.00    0.00    0.00    2.11     0  java
10:07:47 PM  1000      1938    0.00    0.00    0.00    0.00    0.00     0  java
10:07:48 PM  1000      1938    0.00    0.00    0.00    0.00    0.00     0  java
10:07:49 PM  1000      1938    1.03    0.00    0.00    0.00    1.03     0  java
10:07:50 PM  1000      1938    0.00    0.00    0.00    0.00    0.00     0  java
10:07:51 PM  1000      1938    1.04    1.04    0.00    0.00    2.08     0  java
10:07:52 PM  1000      1938    0.00    0.00    0.00    0.00    0.00     0  java
10:07:53 PM  1000      1938    0.00    0.00    0.00    0.00    0.00     0  java
10:07:54 PM  1000      1938    0.00    0.00    0.00    0.00    0.00     0  java
10:07:55 PM  1000      1938    0.00    0.00    0.00    0.00    0.00     0  java
10:07:56 PM  1000      1938    1.03    0.00    0.00    0.00    1.03     0  java
Average:     1000      1938    5.77    0.59    0.00    0.00    6.36     -  java
