Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

08:59:51 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:59:52 PM  1000      1469      0.00      0.00 1589112  454936  11.26  java
08:59:53 PM  1000      1469      2.04      0.00 1589112  454936  11.26  java
08:59:54 PM  1000      1469   2012.68      0.00 1593428  459244  11.37  java
08:59:55 PM  1000      1469     32.58      0.00 1593428  459244  11.37  java
08:59:56 PM  1000      1469      6.74      0.00 1593428  459244  11.37  java
08:59:57 PM  1000      1469      0.00      0.00 1593428  459244  11.37  java
08:59:58 PM  1000      1469     60.76      0.00 1593428  459568  11.38  java
08:59:59 PM  1000      1469      5.62      0.00 1593428  459568  11.38  java
09:00:00 PM  1000      1469      2.11      0.00 1593428  459568  11.38  java
09:00:01 PM  1000      1469      0.00      0.00 1593428  459568  11.38  java
09:00:02 PM  1000      1469      0.00      0.00 1593428  459568  11.38  java
09:00:03 PM  1000      1469      0.00      0.00 1593428  459568  11.38  java
09:00:04 PM  1000      1469      0.00      0.00 1593428  459568  11.38  java
09:00:05 PM  1000      1469      0.00      0.00 1593428  459568  11.38  java
09:00:06 PM  1000      1469      0.00      0.00 1593428  459568  11.38  java
Average:     1000      1469    109.11      0.00 1592853  458864  11.36  java
