Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

08:57:58 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:57:59 PM  1000      1469      0.00      0.00 1589112  454028  11.24  java
08:58:00 PM  1000      1469      0.00      0.00 1589112  454028  11.24  java
08:58:01 PM  1000      1469      7.61      0.00 1589112  454096  11.24  java
08:58:02 PM  1000      1469      7.29      0.00 1589112  454096  11.24  java
08:58:03 PM  1000      1469      5.88      0.00 1589112  454096  11.24  java
08:58:04 PM  1000      1469      9.41      0.00 1589112  454096  11.24  java
08:58:05 PM  1000      1469     22.47      0.00 1589112  454232  11.25  java
08:58:06 PM  1000      1469    101.16      0.00 1589112  454584  11.25  java
08:58:07 PM  1000      1469     10.99      0.00 1589112  454584  11.25  java
08:58:08 PM  1000      1469     12.36      0.00 1589112  454652  11.26  java
08:58:09 PM  1000      1469      0.00      0.00 1589112  454652  11.26  java
08:58:10 PM  1000      1469      0.00      0.00 1589112  454652  11.26  java
08:58:11 PM  1000      1469      0.00      0.00 1589112  454652  11.26  java
08:58:12 PM  1000      1469      0.00      0.00 1589112  454652  11.26  java
08:58:13 PM  1000      1469      0.00      0.00 1589112  454652  11.26  java
Average:     1000      1469     11.05      0.00 1589112  454383  11.25  java
