Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

10:12:31 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:12:32 PM  1000      1414    1.01    0.00    0.00    0.00    1.01     0  java
10:12:33 PM  1000      1414    0.00    0.00    0.00    0.00    0.00     0  java
10:12:34 PM  1000      1414   21.05    0.00    0.00    0.00   21.05     0  java
10:12:35 PM  1000      1414   35.16    0.00    0.00    0.00   35.16     0  java
10:12:36 PM  1000      1414   38.64    0.00    0.00    0.00   38.64     0  java
10:12:37 PM  1000      1414   43.68    0.00    0.00    0.00   43.68     0  java
10:12:38 PM  1000      1414   40.45    0.00    0.00    0.00   40.45     0  java
10:12:39 PM  1000      1414   81.43    0.00    0.00    0.00   81.43     0  java
10:12:40 PM  1000      1414   82.86    5.71    0.00    0.00   88.57     0  java
10:12:41 PM  1000      1414   25.00    0.00    0.00    0.00   25.00     0  java
10:12:42 PM  1000      1414    0.00    0.00    0.00    0.00    0.00     0  java
10:12:43 PM  1000      1414    0.00    0.00    0.00    0.00    0.00     0  java
10:12:44 PM  1000      1414    0.00    0.00    0.00    0.00    0.00     0  java
10:12:45 PM  1000      1414    1.02    0.00    0.00    0.00    1.02     0  java
10:12:46 PM  1000      1414    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1414   21.91    0.29    0.00    0.00   22.20     -  java
