Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

10:18:14 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:18:15 PM  1000      1414    1.02    0.00    0.00    0.00    1.02     0  java
10:18:16 PM  1000      1414    0.00    0.00    0.00    0.00    0.00     0  java
10:18:17 PM  1000      1414   23.40    5.32    0.00    0.00   28.72     0  java
10:18:18 PM  1000      1414   50.00    0.00    0.00    0.00   50.00     0  java
10:18:19 PM  1000      1414   28.12    0.00    0.00    0.00   28.12     0  java
10:18:20 PM  1000      1414   18.95    0.00    0.00    0.00   18.95     0  java
10:18:21 PM  1000      1414   27.96    0.00    0.00    0.00   27.96     0  java
10:18:22 PM  1000      1414   75.00    1.39    0.00    0.00   76.39     0  java
10:18:23 PM  1000      1414   21.74    4.35    0.00    0.00   26.09     0  java
10:18:24 PM  1000      1414    0.00    0.00    0.00    0.00    0.00     0  java
10:18:25 PM  1000      1414    0.00    0.00    0.00    0.00    0.00     0  java
10:18:26 PM  1000      1414    1.02    0.00    0.00    0.00    1.02     0  java
10:18:27 PM  1000      1414    0.00    0.00    0.00    0.00    0.00     0  java
10:18:28 PM  1000      1414    0.00    0.00    0.00    0.00    0.00     0  java
10:18:29 PM  1000      1414    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1414   14.98    0.71    0.00    0.00   15.68     -  java
