Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

10:19:01 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:19:02 PM  1000      1414    0.00    0.00    0.00    0.00    0.00     0  java
10:19:03 PM  1000      1414    0.00    1.02    0.00    0.00    1.02     0  java
10:19:04 PM  1000      1414    0.00    0.00    0.00    0.00    0.00     0  java
10:19:05 PM  1000      1414    1.02    0.00    0.00    0.00    1.02     0  java
10:19:06 PM  1000      1414   14.13    1.09    0.00    0.00   15.22     0  java
10:19:07 PM  1000      1414   18.56    3.09    0.00    0.00   21.65     0  java
10:19:08 PM  1000      1414   43.02    0.00    0.00    0.00   43.02     0  java
10:19:09 PM  1000      1414   28.57    3.30    0.00    0.00   31.87     0  java
10:19:10 PM  1000      1414   28.57    0.00    0.00    0.00   28.57     0  java
10:19:11 PM  1000      1414   28.26    0.00    0.00    0.00   28.26     0  java
10:19:12 PM  1000      1414   24.73    4.30    0.00    0.00   29.03     0  java
10:19:13 PM  1000      1414   27.96    0.00    0.00    0.00   27.96     0  java
10:19:14 PM  1000      1414    0.00    0.00    0.00    0.00    0.00     0  java
10:19:15 PM  1000      1414    1.02    0.00    0.00    0.00    1.02     0  java
10:19:16 PM  1000      1414    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1414   13.83    0.84    0.00    0.00   14.68     -  java
