Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

09:04:39 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:04:40 PM  1000      1469    0.00    1.02    0.00    0.00    1.02     0  java
09:04:41 PM  1000      1469    1.01    0.00    0.00    0.00    1.01     0  java
09:04:42 PM  1000      1469   10.75    0.00    0.00    0.00   10.75     0  java
09:04:43 PM  1000      1469   17.58    1.10    0.00    0.00   18.68     0  java
09:04:44 PM  1000      1469   14.29    4.40    0.00    0.00   18.68     0  java
09:04:45 PM  1000      1469    4.21    6.32    0.00    0.00   10.53     0  java
09:04:46 PM  1000      1469   23.26    1.16    0.00    0.00   24.42     0  java
09:04:47 PM  1000      1469   10.20    0.00    0.00    0.00   10.20     0  java
09:04:48 PM  1000      1469    9.57    1.06    0.00    0.00   10.64     0  java
09:04:49 PM  1000      1469    0.00    0.00    0.00    0.00    0.00     0  java
09:04:50 PM  1000      1469    1.01    1.01    0.00    0.00    2.02     0  java
09:04:51 PM  1000      1469    0.00    0.00    0.00    0.00    0.00     0  java
09:04:52 PM  1000      1469    0.00    0.00    0.00    0.00    0.00     0  java
09:04:53 PM  1000      1469    0.00    0.00    0.00    0.00    0.00     0  java
09:04:54 PM  1000      1469    1.02    0.00    0.00    0.00    1.02     0  java
Average:     1000      1469    5.92    1.05    0.00    0.00    6.97     -  java
