Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

08:51:11 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:51:12 PM  1000      1469    0.00    2.04    0.00    0.00    2.04     0  java
08:51:13 PM  1000      1469    0.00    1.02    0.00    0.00    1.02     0  java
08:51:14 PM  1000      1469   14.29    2.20    0.00    0.00   16.48     0  java
08:51:15 PM  1000      1469   19.32    4.55    0.00    0.00   23.86     0  java
08:51:16 PM  1000      1469   16.84    0.00    0.00    0.00   16.84     0  java
08:51:17 PM  1000      1469   16.30    0.00    0.00    0.00   16.30     0  java
08:51:18 PM  1000      1469   18.28    0.00    0.00    0.00   18.28     0  java
08:51:19 PM  1000      1469   11.70    0.00    0.00    0.00   11.70     0  java
08:51:20 PM  1000      1469    6.19    0.00    0.00    0.00    6.19     0  java
08:51:21 PM  1000      1469   14.89    0.00    0.00    0.00   14.89     0  java
08:51:22 PM  1000      1469    1.02    0.00    0.00    0.00    1.02     0  java
08:51:23 PM  1000      1469    0.00    0.00    0.00    0.00    0.00     0  java
08:51:24 PM  1000      1469    0.00    0.00    0.00    0.00    0.00     0  java
08:51:25 PM  1000      1469    1.01    0.00    0.00    0.00    1.01     0  java
08:51:26 PM  1000      1469    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1469    7.76    0.63    0.00    0.00    8.39     -  java
