Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

10:50:30 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:50:31 PM  1000      1576      0.00      0.00 1604656  521500  12.91  java
10:50:32 PM  1000      1576      0.00      0.00 1604656  521500  12.91  java
10:50:33 PM  1000      1576      5.26      0.00 1604656  521500  12.91  java
10:50:34 PM  1000      1576      7.95      0.00 1604656  521500  12.91  java
10:50:35 PM  1000      1576      0.00      0.00 1604656  521500  12.91  java
10:50:36 PM  1000      1576      0.00      0.00 1604656  521500  12.91  java
10:50:37 PM  1000      1576      0.00      0.00 1604656  521500  12.91  java
10:50:38 PM  1000      1576      0.00      0.00 1604656  521500  12.91  java
10:50:39 PM  1000      1576      0.00      0.00 1604656  521500  12.91  java
10:50:40 PM  1000      1576      0.00      0.00 1604656  521500  12.91  java
10:50:41 PM  1000      1576      8.05      0.00 1604656  521548  12.91  java
10:50:42 PM  1000      1576      0.00      0.00 1604656  521548  12.91  java
10:50:43 PM  1000      1576     11.36      0.00 1604656  521548  12.91  java
10:50:44 PM  1000      1576      0.00      0.00 1604656  521548  12.91  java
10:50:45 PM  1000      1576      0.00      0.00 1604656  521548  12.91  java
Average:     1000      1576      2.06      0.00 1604656  521516  12.91  java
