Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

10:42:42 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:42:43 PM  1000      1576      0.00      0.00 1603476  516648  12.79  java
10:42:44 PM  1000      1576      0.00      0.00 1603476  516648  12.79  java
10:42:45 PM  1000      1576     53.33      0.00 1603476  516728  12.79  java
10:42:46 PM  1000      1576     13.48      0.00 1603476  516792  12.79  java
10:42:47 PM  1000      1576      5.49      0.00 1603476  516860  12.80  java
10:42:48 PM  1000      1576      3.30      0.00 1603476  516860  12.80  java
10:42:49 PM  1000      1576      3.16      0.00 1603476  516860  12.80  java
10:42:50 PM  1000      1576      3.30      0.00 1603476  516860  12.80  java
10:42:51 PM  1000      1576      8.70      0.00 1603476  516860  12.80  java
10:42:52 PM  1000      1576     20.65      0.00 1603476  516860  12.80  java
10:42:53 PM  1000      1576      4.49      0.00 1603476  516932  12.80  java
10:42:54 PM  1000      1576   1713.70      0.00 1608332  521840  12.92  java
10:42:55 PM  1000      1576     20.69      0.00 1608332  521912  12.92  java
10:42:56 PM  1000      1576      0.00      0.00 1608332  521912  12.92  java
10:42:57 PM  1000      1576      2.04      0.00 1608332  521912  12.92  java
Average:     1000      1576    100.74      0.00 1604771  518166  12.83  java
