Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

09:20:40 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:20:41 PM  1000      1520    1.03    0.00    0.00    0.00    1.03     0  java
09:20:42 PM  1000      1520    0.00    0.00    0.00    0.00    0.00     0  java
09:20:43 PM  1000      1520   32.14    1.19    0.00    0.00   33.33     0  java
09:20:44 PM  1000      1520   37.78    0.00    0.00    0.00   37.78     0  java
09:20:45 PM  1000      1520   45.68    0.00    0.00    0.00   45.68     0  java
09:20:46 PM  1000      1520   36.90    0.00    0.00    0.00   36.90     0  java
09:20:47 PM  1000      1520   32.56    0.00    0.00    0.00   32.56     0  java
09:20:48 PM  1000      1520   26.14    0.00    0.00    0.00   26.14     0  java
09:20:49 PM  1000      1520   38.10    3.57    0.00    0.00   41.67     0  java
09:20:50 PM  1000      1520   14.44    4.44    0.00    0.00   18.89     0  java
09:20:51 PM  1000      1520    0.00    0.00    0.00    0.00    0.00     0  java
09:20:52 PM  1000      1520    0.00    0.00    0.00    0.00    0.00     0  java
09:20:53 PM  1000      1520    0.00    0.00    0.00    0.00    0.00     0  java
09:20:54 PM  1000      1520    1.02    0.00    0.00    0.00    1.02     0  java
09:20:55 PM  1000      1520    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1520   16.52    0.58    0.00    0.00   17.10     -  java
