Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

09:25:51 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:25:52 PM  1000      1520    0.00    0.00    0.00    0.00    0.00     0  java
09:25:53 PM  1000      1520    0.00    0.00    0.00    0.00    0.00     0  java
09:25:54 PM  1000      1520   16.48    5.49    0.00    0.00   21.98     0  java
09:25:55 PM  1000      1520   31.40    0.00    0.00    0.00   31.40     0  java
09:25:56 PM  1000      1520   32.18    0.00    0.00    0.00   32.18     0  java
09:25:57 PM  1000      1520   24.18    0.00    0.00    0.00   24.18     0  java
09:25:58 PM  1000      1520   24.73    1.08    0.00    0.00   25.81     0  java
09:25:59 PM  1000      1520   14.13    6.52    0.00    0.00   20.65     0  java
09:26:00 PM  1000      1520   45.00    3.75    0.00    0.00   48.75     0  java
09:26:01 PM  1000      1520   14.13    1.09    0.00    0.00   15.22     0  java
09:26:02 PM  1000      1520    0.00    0.00    0.00    0.00    0.00     0  java
09:26:03 PM  1000      1520    0.00    0.00    0.00    0.00    0.00     0  java
09:26:04 PM  1000      1520    0.00    0.00    0.00    0.00    0.00     0  java
09:26:05 PM  1000      1520    1.01    0.00    0.00    0.00    1.01     0  java
09:26:06 PM  1000      1520    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1520   12.69    1.14    0.00    0.00   13.83     -  java
