Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

09:22:33 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:22:34 PM  1000      1520    4.30    0.00    0.00    0.00    4.30     0  java
09:22:35 PM  1000      1520    1.01    0.00    0.00    0.00    1.01     0  java
09:22:36 PM  1000      1520   17.58    3.30    0.00    0.00   20.88     0  java
09:22:37 PM  1000      1520   38.10    5.95    0.00    0.00   44.05     0  java
09:22:38 PM  1000      1520   87.50    6.25    0.00    0.00   93.75     0  java
09:22:39 PM  1000      1520   23.40    1.06    0.00    0.00   24.47     0  java
09:22:40 PM  1000      1520   24.44    0.00    0.00    0.00   24.44     0  java
09:22:41 PM  1000      1520   21.11    1.11    0.00    0.00   22.22     0  java
09:22:42 PM  1000      1520   20.21    1.06    0.00    0.00   21.28     0  java
09:22:43 PM  1000      1520   14.74    2.11    0.00    0.00   16.84     0  java
09:22:44 PM  1000      1520    1.02    0.00    0.00    0.00    1.02     0  java
09:22:45 PM  1000      1520    0.00    0.00    0.00    0.00    0.00     0  java
09:22:46 PM  1000      1520    0.00    0.00    0.00    0.00    0.00     0  java
09:22:47 PM  1000      1520    0.00    1.02    0.00    0.00    1.02     0  java
09:22:48 PM  1000      1520    1.01    0.00    0.00    0.00    1.01     0  java
Average:     1000      1520   14.96    1.30    0.00    0.00   16.26     -  java
