Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

07:05:48 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
07:05:49 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:05:50 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:05:51 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:05:52 PM    dev8-0      2,00      0,00     96,00      0,00     48,00      0,03     18,00      1,20
07:05:53 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:05:54 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:05:55 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:05:56 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:05:57 PM    dev8-0      2,00      0,00     44,00      0,00     22,00      0,03     17,00      1,20
07:05:58 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:05:59 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:06:00 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:06:01 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:06:02 PM    dev8-0      1,00      0,00     32,00      0,00     32,00      0,00      1,00      0,40
07:06:03 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,03     34,00      0,40
Average:       dev8-0      0,40      0,00     11,73      0,00     29,33      0,01     17,50      0,21
