Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

07:07:34 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
07:07:35 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:07:36 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:07:37 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:07:38 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:07:39 PM    dev8-0      1,00      0,00     92,00      0,00     92,00      0,00      1,00      0,40
07:07:40 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,05     55,00      0,40
07:07:41 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:07:42 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:07:43 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:07:44 PM    dev8-0      1,00      0,00     28,00      0,00     28,00      0,00      0,00      0,40
07:07:45 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,04     38,00      0,40
07:07:46 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:07:47 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:07:48 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:07:49 PM    dev8-0      1,00      0,00     40,00      0,00     40,00      0,00      1,00      0,40
Average:       dev8-0      0,33      0,00     11,20      0,00     33,60      0,01     19,00      0,13
