Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

10:49:43 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:49:44 PM  1000      1576      0.00      0.00 1608332  524892  12.99  java
10:49:45 PM  1000      1576      0.00      0.00 1608332  524892  12.99  java
10:49:46 PM  1000      1576      0.00      0.00 1608332  524892  12.99  java
10:49:47 PM  1000      1576      6.82      0.00 1608332  524972  13.00  java
10:49:48 PM  1000      1576      2.22      0.00 1608332  524972  13.00  java
10:49:49 PM  1000      1576      0.00      0.00 1608332  524972  13.00  java
10:49:50 PM  1000      1576      0.00      0.00 1608332  524972  13.00  java
10:49:51 PM  1000      1576    280.00      0.00 1604656  521400  12.91  java
10:49:52 PM  1000      1576      0.00      0.00 1604656  521400  12.91  java
10:49:53 PM  1000      1576      0.00      0.00 1604656  521400  12.91  java
10:49:54 PM  1000      1576      0.00      0.00 1604656  521400  12.91  java
10:49:55 PM  1000      1576      0.00      0.00 1604656  521400  12.91  java
10:49:56 PM  1000      1576      0.00      0.00 1604656  521400  12.91  java
10:49:57 PM  1000      1576      0.00      0.00 1604656  521400  12.91  java
10:49:58 PM  1000      1576      0.00      0.00 1604656  521400  12.91  java
Average:     1000      1576     15.75      0.00 1606371  523051  12.95  java
