Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

10:44:20 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:44:21 PM  1000      1576      0.00      0.00 1608332  522432  12.93  java
10:44:22 PM  1000      1576      0.00      0.00 1608332  522432  12.93  java
10:44:23 PM  1000      1576      5.56      0.00 1608332  522496  12.93  java
10:44:24 PM  1000      1576      6.52      0.00 1608332  522496  12.93  java
10:44:25 PM  1000      1576     22.73      0.00 1608332  522496  12.93  java
10:44:26 PM  1000      1576     51.35      0.00 1608332  522600  12.94  java
10:44:27 PM  1000      1576      1.10      0.00 1608332  522692  12.94  java
10:44:28 PM  1000      1576     22.73      0.00 1608332  522752  12.94  java
10:44:29 PM  1000      1576      5.49      0.00 1608332  522816  12.94  java
10:44:30 PM  1000      1576     18.29      0.00 1608332  522816  12.94  java
10:44:31 PM  1000      1576      6.74      0.00 1608332  522880  12.94  java
10:44:32 PM  1000      1576      4.40      0.00 1608332  522880  12.94  java
10:44:33 PM  1000      1576      3.37      0.00 1608332  522880  12.94  java
10:44:34 PM  1000      1576      0.00      0.00 1608332  522880  12.94  java
10:44:35 PM  1000      1576      0.00      0.00 1608332  522880  12.94  java
Average:     1000      1576      9.06      0.00 1608332  522695  12.94  java
