Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

10:41:07 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:41:08 PM  1000      1576      0.00      0.00 1602472  514016  12.73  java
10:41:09 PM  1000      1576      3.06      0.00 1602472  514016  12.73  java
10:41:10 PM  1000      1576     35.23      0.00 1602472  514184  12.73  java
10:41:11 PM  1000      1576     48.28      0.00 1602472  514380  12.73  java
10:41:12 PM  1000      1576      9.20      0.00 1602472  514380  12.73  java
10:41:13 PM  1000      1576      7.69      0.00 1602472  514452  12.74  java
10:41:14 PM  1000      1576     23.75      0.00 1602472  514452  12.74  java
10:41:15 PM  1000      1576     24.44      0.00 1602472  514612  12.74  java
10:41:16 PM  1000      1576     11.96      0.00 1602472  514684  12.74  java
10:41:17 PM  1000      1576     20.43      0.00 1602472  514748  12.74  java
10:41:18 PM  1000      1576     27.27      0.00 1602472  514872  12.75  java
10:41:19 PM  1000      1576      3.80      0.00 1602472  514872  12.75  java
10:41:20 PM  1000      1576     75.28      0.00 1602684  515088  12.75  java
10:41:21 PM  1000      1576      0.00      0.00 1602684  515088  12.75  java
10:41:22 PM  1000      1576      0.00      0.00 1602684  515088  12.75  java
Average:     1000      1576     18.84      0.00 1602514  514595  12.74  java
