Linux 4.15.0-124-generic (bookstore) 	02/22/2021 	_x86_64_	(1 CPU)

10:56:32 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:56:33 PM  1000      1713    1.02    0.00    0.00    0.00    1.02     0  java
10:56:34 PM  1000      1713  100.00   29.41    0.00    0.00  100.00     0  java
10:56:35 PM  1000      1713   56.92    9.23    0.00    0.00   66.15     0  java
10:56:36 PM  1000      1713   45.83    1.39    0.00    0.00   47.22     0  java
10:56:37 PM  1000      1713   16.09    8.05    0.00    0.00   24.14     0  java
10:56:38 PM  1000      1713   71.88    4.69    0.00    0.00   76.56     0  java
10:56:39 PM  1000      1713  100.00    6.67    0.00    0.00  100.00     0  java
10:56:40 PM  1000      1713   94.03    0.00    0.00    0.00   94.03     0  java
10:56:41 PM  1000      1713   80.60    0.00    0.00    0.00   80.60     0  java
10:56:42 PM  1000      1713   66.67    0.00    0.00    0.00   66.67     0  java
10:56:43 PM  1000      1713   59.49    0.00    0.00    0.00   59.49     0  java
10:56:44 PM  1000      1713  100.00    0.00    0.00    0.00  100.00     0  java
10:56:45 PM  1000      1713   93.06    0.00    0.00    0.00   93.06     0  java
10:56:46 PM  1000      1713   94.12    0.00    0.00    0.00   94.12     0  java
10:56:47 PM  1000      1713  100.00    0.00    0.00    0.00  100.00     0  java
10:56:48 PM  1000      1713  100.00    6.98    0.00    0.00  100.00     0  java
10:56:49 PM  1000      1713   34.18    2.53    0.00    0.00   36.71     0  java
10:56:50 PM  1000      1713   96.36    5.45    0.00    0.00  100.00     0  java
10:56:51 PM  1000      1713   78.57   16.07    0.00    0.00   94.64     0  java
10:56:52 PM  1000      1713    2.15    3.23    0.00    0.00    5.38     0  java
10:56:53 PM  1000      1713   73.02    3.17    0.00    0.00   76.19     0  java
10:56:54 PM  1000      1713   68.25    4.76    0.00    0.00   73.02     0  java
10:56:55 PM  1000      1713   57.35    0.00    0.00    0.00   57.35     0  java
10:56:56 PM  1000      1713   15.12    0.00    0.00    0.00   15.12     0  java
10:56:57 PM  1000      1713   50.00    0.00    0.00    0.00   50.00     0  java
10:56:58 PM  1000      1713    3.16    0.00    0.00    0.00    3.16     0  java
10:56:59 PM  1000      1713    1.05    1.05    0.00    0.00    2.11     0  java
10:57:00 PM  1000      1713    1.03    0.00    0.00    0.00    1.03     0  java
10:57:01 PM  1000      1713    0.00    0.00    0.00    0.00    0.00     0  java
10:57:02 PM  1000      1713    2.13    0.00    0.00    0.00    2.13     0  java
10:57:03 PM  1000      1713    1.04    0.00    0.00    0.00    1.04     0  java
10:57:04 PM  1000      1713    0.00    0.00    0.00    0.00    0.00     0  java
10:57:05 PM  1000      1713    0.00    0.00    0.00    0.00    0.00     0  java
10:57:06 PM  1000      1713    0.00    0.00    0.00    0.00    0.00     0  java
10:57:07 PM  1000      1713    2.13    1.06    0.00    0.00    3.19     0  java
Average:     1000      1713   42.96    2.18    0.00    0.00   45.15     -  java
