Linux 4.15.0-124-generic (bookstore) 	12/09/2020 	_x86_64_	(1 CPU)

09:19:43 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:19:44 PM  1000      4773    5.38    0.00    0.00    0.00    5.38     0  java
09:19:45 PM  1000      4773    0.00    0.00    0.00    0.00    0.00     0  java
09:19:46 PM  1000      4773    7.61    0.00    0.00    0.00    7.61     0  java
09:19:47 PM  1000      4773    0.00    0.00    0.00    0.00    0.00     0  java
09:19:48 PM  1000      4773    2.11    0.00    0.00    0.00    2.11     0  java
09:19:49 PM  1000      4773    1.05    0.00    0.00    0.00    1.05     0  java
09:19:50 PM  1000      4773    6.45    0.00    0.00    0.00    6.45     0  java
09:19:51 PM  1000      4773   16.67    0.00    0.00    0.00   16.67     0  java
09:19:52 PM  1000      4773   19.78    0.00    0.00    0.00   19.78     0  java
09:19:53 PM  1000      4773   26.97    0.00    0.00    0.00   26.97     0  java
09:19:54 PM  1000      4773   16.13    0.00    0.00    0.00   16.13     0  java
09:19:55 PM  1000      4773   21.98    0.00    0.00    0.00   21.98     0  java
09:19:56 PM  1000      4773   27.59    0.00    0.00    0.00   27.59     0  java
09:19:57 PM  1000      4773   25.56    0.00    0.00    0.00   25.56     0  java
09:19:58 PM  1000      4773   25.56    0.00    0.00    0.00   25.56     0  java
09:19:59 PM  1000      4773   22.09    0.00    0.00    0.00   22.09     0  java
09:20:00 PM  1000      4773    2.11    0.00    0.00    0.00    2.11     0  java
09:20:01 PM  1000      4773   19.28    0.00    0.00    0.00   19.28     0  java
09:20:02 PM  1000      4773    3.26    0.00    0.00    0.00    3.26     0  java
09:20:03 PM  1000      4773    1.01    0.00    0.00    0.00    1.01     0  java
09:20:04 PM  1000      4773   16.47    0.00    0.00    0.00   16.47     0  java
09:20:05 PM  1000      4773    5.38    0.00    0.00    0.00    5.38     0  java
09:20:06 PM  1000      4773   18.07    0.00    0.00    0.00   18.07     0  java
09:20:07 PM  1000      4773    0.00    0.00    0.00    0.00    0.00     0  java
09:20:08 PM  1000      4773    9.68    0.00    0.00    0.00    9.68     0  java
09:20:09 PM  1000      4773    9.09    0.00    0.00    0.00    9.09     0  java
09:20:10 PM  1000      4773   14.94    0.00    0.00    0.00   14.94     0  java
09:20:11 PM  1000      4773    0.00    0.00    0.00    0.00    0.00     0  java
09:20:12 PM  1000      4773   11.90    0.00    0.00    0.00   11.90     0  java
09:20:13 PM  1000      4773   13.41    0.00    0.00    0.00   13.41     0  java
09:20:14 PM  1000      4773    0.00    0.00    0.00    0.00    0.00     0  java
09:20:15 PM  1000      4773    0.00    0.00    0.00    0.00    0.00     0  java
09:20:16 PM  1000      4773    5.38    0.00    0.00    0.00    5.38     0  java
09:20:17 PM  1000      4773    5.56    0.00    0.00    0.00    5.56     0  java
09:20:18 PM  1000      4773    3.16    0.00    0.00    0.00    3.16     0  java
09:20:19 PM  1000      4773    3.19    0.00    0.00    0.00    3.19     0  java
09:20:20 PM  1000      4773    0.00    0.00    0.00    0.00    0.00     0  java
09:20:21 PM  1000      4773    7.61    0.00    0.00    0.00    7.61     0  java
09:20:22 PM  1000      4773    0.00    0.00    0.00    0.00    0.00     0  java
09:20:23 PM  1000      4773    1.04    0.00    0.00    0.00    1.04     0  java
09:20:24 PM  1000      4773    0.00    0.00    0.00    0.00    0.00     0  java
09:20:25 PM  1000      4773    0.00    0.00    0.00    0.00    0.00     0  java
09:20:26 PM  1000      4773    1.03    0.00    0.00    0.00    1.03     0  java
09:20:27 PM  1000      4773    0.00    0.00    0.00    0.00    0.00     0  java
09:20:28 PM  1000      4773    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      4773    8.12    0.00    0.00    0.00    8.12     -  java
