Linux 4.15.0-124-generic (bookstore) 	12/14/2020 	_x86_64_	(1 CPU)

09:31:50 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:31:51 PM  1000      2075    3.33    3.33    0.00    0.00    6.67     0  java
09:31:52 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:31:53 PM  1000      2075    1.04    0.00    0.00    0.00    1.04     0  java
09:31:54 PM  1000      2075    7.53    0.00    0.00    0.00    7.53     0  java
09:31:55 PM  1000      2075    0.00    2.06    0.00    0.00    2.06     0  java
09:31:56 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:31:57 PM  1000      2075    6.59    0.00    0.00    0.00    6.59     0  java
09:31:58 PM  1000      2075   15.38    1.10    0.00    0.00   16.48     0  java
09:31:59 PM  1000      2075   14.58    0.00    0.00    0.00   14.58     0  java
09:32:00 PM  1000      2075   21.74    0.00    0.00    0.00   21.74     0  java
09:32:01 PM  1000      2075   20.21    0.00    0.00    0.00   20.21     0  java
09:32:02 PM  1000      2075   25.81    0.00    0.00    0.00   25.81     0  java
09:32:03 PM  1000      2075   27.47    0.00    0.00    0.00   27.47     0  java
09:32:04 PM  1000      2075   28.09    0.00    0.00    0.00   28.09     0  java
09:32:05 PM  1000      2075   23.33    0.00    0.00    0.00   23.33     0  java
09:32:06 PM  1000      2075   16.85    0.00    0.00    0.00   16.85     0  java
09:32:07 PM  1000      2075    3.26    0.00    0.00    0.00    3.26     0  java
09:32:08 PM  1000      2075   16.09    0.00    0.00    0.00   16.09     0  java
09:32:09 PM  1000      2075    3.16    0.00    0.00    0.00    3.16     0  java
09:32:10 PM  1000      2075   24.10    0.00    0.00    0.00   24.10     0  java
09:32:11 PM  1000      2075    2.15    1.08    0.00    0.00    3.23     0  java
09:32:12 PM  1000      2075    3.16    0.00    0.00    0.00    3.16     0  java
09:32:13 PM  1000      2075    7.78    1.11    0.00    0.00    8.89     0  java
09:32:14 PM  1000      2075    1.03    0.00    0.00    0.00    1.03     0  java
09:32:15 PM  1000      2075    8.33    3.57    0.00    0.00   11.90     0  java
09:32:16 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:32:17 PM  1000      2075    0.00    1.03    0.00    0.00    1.03     0  java
09:32:18 PM  1000      2075   18.29    4.88    0.00    0.00   23.17     0  java
09:32:19 PM  1000      2075    1.06    1.06    0.00    0.00    2.13     0  java
09:32:20 PM  1000      2075    1.06    0.00    0.00    0.00    1.06     0  java
09:32:21 PM  1000      2075    5.49    1.10    0.00    0.00    6.59     0  java
09:32:22 PM  1000      2075    5.56    1.11    0.00    0.00    6.67     0  java
09:32:23 PM  1000      2075    2.13    0.00    0.00    0.00    2.13     0  java
09:32:24 PM  1000      2075    4.55    1.14    0.00    0.00    5.68     0  java
09:32:25 PM  1000      2075    1.37    0.00    0.00    0.00    1.37     0  java
09:32:26 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:32:27 PM  1000      2075    2.33    1.16    0.00    0.00    3.49     0  java
09:32:28 PM  1000      2075    1.06    0.00    0.00    0.00    1.06     0  java
09:32:29 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:32:30 PM  1000      2075    5.43    1.09    0.00    0.00    6.52     0  java
09:32:31 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:32:32 PM  1000      2075    2.13    0.00    0.00    0.00    2.13     0  java
09:32:33 PM  1000      2075    2.06    1.03    0.00    0.00    3.09     0  java
09:32:34 PM  1000      2075   13.25    2.41    0.00    0.00   15.66     0  java
09:32:35 PM  1000      2075    3.30    2.20    0.00    0.00    5.49     0  java
09:32:36 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:32:37 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:32:38 PM  1000      2075    3.12    0.00    0.00    0.00    3.12     0  java
09:32:39 PM  1000      2075    0.00    1.04    0.00    0.00    1.04     0  java
09:32:40 PM  1000      2075    1.02    0.00    0.00    0.00    1.02     0  java
Average:     1000      2075    6.94    0.61    0.00    0.00    7.55     -  java
