Linux 4.15.0-124-generic (bookstore) 	12/14/2020 	_x86_64_	(1 CPU)

09:13:24 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:13:25 PM  1000      2075    5.56    2.22    0.00    0.00    7.78     0  java
09:13:26 PM  1000      2075    0.00    1.03    0.00    0.00    1.03     0  java
09:13:27 PM  1000      2075   14.94    0.00    0.00    0.00   14.94     0  java
09:13:28 PM  1000      2075    0.00    1.03    0.00    0.00    1.03     0  java
09:13:29 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:13:30 PM  1000      2075    3.16    0.00    0.00    0.00    3.16     0  java
09:13:31 PM  1000      2075    7.53    0.00    0.00    0.00    7.53     0  java
09:13:32 PM  1000      2075   12.09    0.00    0.00    0.00   12.09     0  java
09:13:33 PM  1000      2075   30.00    3.75    0.00    0.00   33.75     0  java
09:13:34 PM  1000      2075    5.43    1.09    0.00    0.00    6.52     0  java
09:13:35 PM  1000      2075   17.58    0.00    0.00    0.00   17.58     0  java
09:13:36 PM  1000      2075   28.57    0.00    0.00    0.00   28.57     0  java
09:13:37 PM  1000      2075   59.49    0.00    0.00    0.00   59.49     0  java
09:13:38 PM  1000      2075   29.55    0.00    0.00    0.00   29.55     0  java
09:13:39 PM  1000      2075   28.26    0.00    0.00    0.00   28.26     0  java
09:13:40 PM  1000      2075   28.89    0.00    0.00    0.00   28.89     0  java
09:13:41 PM  1000      2075   38.10    0.00    0.00    0.00   38.10     0  java
09:13:42 PM  1000      2075   28.57    0.00    0.00    0.00   28.57     0  java
09:13:43 PM  1000      2075    1.04    0.00    0.00    0.00    1.04     0  java
09:13:44 PM  1000      2075    3.23    0.00    0.00    0.00    3.23     0  java
09:13:45 PM  1000      2075   27.16    0.00    0.00    0.00   27.16     0  java
09:13:46 PM  1000      2075    6.45    0.00    0.00    0.00    6.45     0  java
09:13:47 PM  1000      2075    3.19    0.00    0.00    0.00    3.19     0  java
09:13:48 PM  1000      2075   31.17    0.00    0.00    0.00   31.17     0  java
09:13:49 PM  1000      2075   25.61    0.00    0.00    0.00   25.61     0  java
09:13:50 PM  1000      2075    9.09    0.00    0.00    0.00    9.09     0  java
09:13:51 PM  1000      2075    1.05    0.00    0.00    0.00    1.05     0  java
09:13:52 PM  1000      2075   44.44    0.00    0.00    0.00   44.44     0  java
09:13:53 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:13:54 PM  1000      2075   19.05    0.00    0.00    0.00   19.05     0  java
09:13:55 PM  1000      2075   16.28    0.00    0.00    0.00   16.28     0  java
09:13:56 PM  1000      2075    4.35    0.00    0.00    0.00    4.35     0  java
09:13:57 PM  1000      2075    3.09    0.00    0.00    0.00    3.09     0  java
09:13:58 PM  1000      2075   19.28    0.00    0.00    0.00   19.28     0  java
09:13:59 PM  1000      2075    1.05    0.00    0.00    0.00    1.05     0  java
09:14:00 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:14:01 PM  1000      2075    3.16    0.00    0.00    0.00    3.16     0  java
09:14:02 PM  1000      2075    1.04    0.00    0.00    0.00    1.04     0  java
09:14:03 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:14:04 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:14:05 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:14:06 PM  1000      2075    1.03    0.00    0.00    0.00    1.03     0  java
09:14:07 PM  1000      2075    1.03    0.00    0.00    0.00    1.03     0  java
09:14:08 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:14:09 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:14:10 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:14:11 PM  1000      2075    1.03    0.00    0.00    0.00    1.03     0  java
09:14:12 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:14:13 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:14:14 PM  1000      2075    1.03    0.00    0.00    0.00    1.03     0  java
Average:     1000      2075   10.36    0.17    0.00    0.00   10.54     -  java
