Linux 4.15.0-124-generic (bookstore) 	12/14/2020 	_x86_64_	(1 CPU)

09:09:09 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:09:10 PM  1000      2075   15.48    5.95    0.00    0.00   21.43     0  java
09:09:11 PM  1000      2075   14.94    0.00    0.00    0.00   14.94     0  java
09:09:12 PM  1000      2075    5.49    0.00    0.00    0.00    5.49     0  java
09:09:13 PM  1000      2075   12.36    1.12    0.00    0.00   13.48     0  java
09:09:14 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:09:15 PM  1000      2075   15.91    1.14    0.00    0.00   17.05     0  java
09:09:16 PM  1000      2075   25.29    0.00    0.00    0.00   25.29     0  java
09:09:17 PM  1000      2075   39.53    0.00    0.00    0.00   39.53     0  java
09:09:18 PM  1000      2075   35.23    0.00    0.00    0.00   35.23     0  java
09:09:19 PM  1000      2075   35.23    0.00    0.00    0.00   35.23     0  java
09:09:20 PM  1000      2075   47.56    0.00    0.00    0.00   47.56     0  java
09:09:21 PM  1000      2075   36.67    0.00    0.00    0.00   36.67     0  java
09:09:22 PM  1000      2075   95.38    0.00    0.00    0.00   95.38     0  java
09:09:23 PM  1000      2075   32.53    0.00    0.00    0.00   32.53     0  java
09:09:24 PM  1000      2075   40.00    0.00    0.00    0.00   40.00     0  java
09:09:25 PM  1000      2075   15.73    0.00    0.00    0.00   15.73     0  java
09:09:26 PM  1000      2075   15.29    0.00    0.00    0.00   15.29     0  java
09:09:27 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:09:28 PM  1000      2075   24.69    0.00    0.00    0.00   24.69     0  java
09:09:29 PM  1000      2075   42.11    0.00    0.00    0.00   42.11     0  java
09:09:30 PM  1000      2075   47.89    0.00    0.00    0.00   47.89     0  java
09:09:31 PM  1000      2075    7.61    0.00    0.00    0.00    7.61     0  java
09:09:32 PM  1000      2075    8.79    0.00    0.00    0.00    8.79     0  java
09:09:33 PM  1000      2075   18.07    0.00    0.00    0.00   18.07     0  java
09:09:34 PM  1000      2075   21.18    0.00    0.00    0.00   21.18     0  java
09:09:35 PM  1000      2075    3.16    0.00    0.00    0.00    3.16     0  java
09:09:36 PM  1000      2075    1.04    0.00    0.00    0.00    1.04     0  java
09:09:37 PM  1000      2075    8.89    0.00    0.00    0.00    8.89     0  java
09:09:38 PM  1000      2075   19.28    0.00    0.00    0.00   19.28     0  java
09:09:39 PM  1000      2075    3.19    0.00    0.00    0.00    3.19     0  java
09:09:40 PM  1000      2075    2.11    0.00    0.00    0.00    2.11     0  java
09:09:41 PM  1000      2075    5.38    1.08    0.00    0.00    6.45     0  java
09:09:42 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:09:43 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:09:44 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:09:45 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:09:46 PM  1000      2075    1.04    1.04    0.00    0.00    2.08     0  java
09:09:47 PM  1000      2075    1.02    0.00    0.00    0.00    1.02     0  java
09:09:48 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:09:49 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:09:50 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:09:51 PM  1000      2075    1.04    1.04    0.00    0.00    2.08     0  java
09:09:52 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:09:53 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:09:54 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:09:55 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:09:56 PM  1000      2075    3.23    1.08    0.00    0.00    4.30     0  java
09:09:57 PM  1000      2075    1.02    0.00    0.00    0.00    1.02     0  java
09:09:58 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:09:59 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      2075   12.64    0.24    0.00    0.00   12.88     -  java
