Linux 4.15.0-124-generic (bookstore) 	12/14/2020 	_x86_64_	(1 CPU)

09:16:28 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:16:29 PM  1000      2075    3.09    0.00    0.00    0.00    3.09     0  java
09:16:30 PM  1000      2075    8.60    0.00    0.00    0.00    8.60     0  java
09:16:31 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:16:32 PM  1000      2075   10.00    0.00    0.00    0.00   10.00     0  java
09:16:33 PM  1000      2075    1.03    0.00    0.00    0.00    1.03     0  java
09:16:34 PM  1000      2075    5.38    0.00    0.00    0.00    5.38     0  java
09:16:35 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:16:36 PM  1000      2075    1.06    0.00    0.00    0.00    1.06     0  java
09:16:37 PM  1000      2075    1.03    0.00    0.00    0.00    1.03     0  java
09:16:38 PM  1000      2075    8.60    0.00    0.00    0.00    8.60     0  java
09:16:39 PM  1000      2075   32.53    0.00    0.00    0.00   32.53     0  java
09:16:40 PM  1000      2075   17.89    0.00    0.00    0.00   17.89     0  java
09:16:41 PM  1000      2075   21.51    0.00    0.00    0.00   21.51     0  java
09:16:42 PM  1000      2075   39.76    0.00    0.00    0.00   39.76     0  java
09:16:43 PM  1000      2075   22.83    0.00    0.00    0.00   22.83     0  java
09:16:44 PM  1000      2075   21.28    0.00    0.00    0.00   21.28     0  java
09:16:45 PM  1000      2075   27.17    0.00    0.00    0.00   27.17     0  java
09:16:46 PM  1000      2075   91.04    0.00    0.00    0.00   91.04     0  java
09:16:47 PM  1000      2075   33.33    0.00    0.00    0.00   33.33     0  java
09:16:48 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:16:49 PM  1000      2075    2.08    0.00    0.00    0.00    2.08     0  java
09:16:50 PM  1000      2075   26.58    0.00    0.00    0.00   26.58     0  java
09:16:51 PM  1000      2075    1.04    0.00    0.00    0.00    1.04     0  java
09:16:52 PM  1000      2075    5.32    0.00    0.00    0.00    5.32     0  java
09:16:53 PM  1000      2075   18.07    0.00    0.00    0.00   18.07     0  java
09:16:54 PM  1000      2075    1.02    0.00    0.00    0.00    1.02     0  java
09:16:55 PM  1000      2075    1.05    0.00    0.00    0.00    1.05     0  java
09:16:56 PM  1000      2075   21.95    0.00    0.00    0.00   21.95     0  java
09:16:57 PM  1000      2075    4.30    0.00    0.00    0.00    4.30     0  java
09:16:58 PM  1000      2075    1.04    0.00    0.00    0.00    1.04     0  java
09:16:59 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:17:00 PM  1000      2075   43.06    0.00    0.00    0.00   43.06     0  java
09:17:01 PM  1000      2075    1.04    0.00    0.00    0.00    1.04     0  java
09:17:02 PM  1000      2075   19.05    0.00    0.00    0.00   19.05     0  java
09:17:03 PM  1000      2075    8.60    0.00    0.00    0.00    8.60     0  java
09:17:04 PM  1000      2075   12.50    0.00    0.00    0.00   12.50     0  java
09:17:05 PM  1000      2075    3.12    0.00    0.00    0.00    3.12     0  java
09:17:06 PM  1000      2075    8.79    0.00    0.00    0.00    8.79     0  java
09:17:07 PM  1000      2075    3.16    0.00    0.00    0.00    3.16     0  java
09:17:08 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:17:09 PM  1000      2075    1.06    0.00    0.00    0.00    1.06     0  java
09:17:10 PM  1000      2075    6.52    0.00    0.00    0.00    6.52     0  java
09:17:11 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:17:12 PM  1000      2075    1.05    0.00    0.00    0.00    1.05     0  java
09:17:13 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:17:14 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:17:15 PM  1000      2075    1.03    0.00    0.00    0.00    1.03     0  java
09:17:16 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:17:17 PM  1000      2075    0.00    0.00    0.00    0.00    0.00     0  java
09:17:18 PM  1000      2075    1.03    0.00    0.00    0.00    1.03     0  java
Average:     1000      2075    9.70    0.00    0.00    0.00    9.70     -  java
