Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

09:00:11 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
09:00:12 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:00:13 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:00:14 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:00:15 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:00:16 PM    dev8-0      1,00      0,00     96,00      0,00     96,00      0,00      0,00      0,80
09:00:17 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,03     31,00      0,40
09:00:18 PM    dev8-0     27,00      0,00    120,00      0,00      4,44      0,00      1,52      0,80
09:00:19 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:00:20 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:00:21 PM    dev8-0      1,00      0,00     28,00      0,00     28,00      0,00      0,00      0,40
09:00:22 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,03     34,00      0,40
09:00:23 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:00:24 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:00:25 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:00:26 PM    dev8-0      1,00      0,00     48,00      0,00     48,00      0,00      1,00      0,40
Average:       dev8-0      2,13      0,00     20,00      0,00      9,38      0,00      3,34      0,21
