Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

09:13:03 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
09:13:04 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:13:05 PM    dev8-0      4,00     20,00    156,00      0,00     44,00      0,02      7,00      2,00
09:13:06 PM    dev8-0    226,00   7096,00      0,00      0,00     31,40      0,68      3,73     40,40
09:13:07 PM    dev8-0     57,00   2692,00    652,00      0,00     58,67      0,42      8,77     19,60
09:13:08 PM    dev8-0     22,00    800,00   2596,00      0,00    154,36      0,21     10,91      8,40
09:13:09 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:13:10 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:13:11 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:13:12 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:13:13 PM    dev8-0      1,00      0,00    120,00      0,00    120,00      0,00      0,00      0,40
09:13:14 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,04     45,00      0,40
09:13:15 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:13:16 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:13:17 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:13:18 PM    dev8-0      1,00      0,00     28,00      0,00     28,00      0,00      0,00      0,80
Average:       dev8-0     20,80    707,20    237,07      0,00     45,40      0,09      5,31      4,80
