Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

09:06:25 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
09:06:26 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:06:27 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:06:28 PM    dev8-0      9,00      0,00    120,00      0,00     13,33      0,04      5,22      1,60
09:06:29 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:06:30 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:06:31 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:06:32 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:06:33 PM    dev8-0      1,00      0,00     32,00      0,00     32,00      0,00      0,00      0,40
09:06:34 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,03     35,00      0,40
09:06:35 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:06:36 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:06:37 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:06:38 PM    dev8-0      1,00      0,00     32,00      0,00     32,00      0,00      0,00      0,40
09:06:39 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,04     39,00      0,40
09:06:40 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
Average:       dev8-0      0,87      0,00     12,80      0,00     14,77      0,01      9,31      0,21
