Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

09:12:03 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
09:12:04 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:12:05 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:12:06 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:12:07 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:12:08 PM    dev8-0      1,00      0,00     96,00      0,00     96,00      0,00      0,00      0,40
09:12:09 PM    dev8-0      0,99      0,00      3,96      0,00      4,00      0,03     31,00      0,40
09:12:10 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:12:11 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:12:12 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:12:13 PM    dev8-0      1,00      0,00     24,00      0,00     24,00      0,00      0,00      0,40
09:12:14 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,03     36,00      0,40
09:12:15 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:12:16 PM    dev8-0     22,00      0,00     96,00      0,00      4,36      0,00      1,41      0,40
09:12:17 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:12:18 PM    dev8-0      1,00      0,00     28,00      0,00     28,00      0,00      1,00      0,40
Average:       dev8-0      1,80      0,00     16,79      0,00      9,33      0,00      3,67      0,16
