Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

09:15:01 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
09:15:02 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:03 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:04 PM    dev8-0      2,00      0,00    108,00      0,00     54,00      0,05     25,50      0,80
09:15:05 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:06 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:07 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:08 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:09 PM    dev8-0      1,00      0,00     44,00      0,00     44,00      0,00      0,00      0,40
09:15:10 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,04     38,00      0,40
09:15:11 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:12 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:13 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:15:14 PM    dev8-0      1,00      0,00     28,00      0,00     28,00      0,00      0,00      0,40
09:15:15 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,03     31,00      0,40
09:15:16 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
Average:       dev8-0      0,40      0,00     12,53      0,00     31,33      0,01     20,00      0,16
