Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

09:10:13 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
09:10:14 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:10:15 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:10:16 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:10:17 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:10:18 PM    dev8-0      1,00      0,00     88,00      0,00     88,00      0,00      0,00      0,40
09:10:19 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,04     39,00      0,40
09:10:20 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:10:21 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:10:22 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:10:23 PM    dev8-0      3,00      0,00     60,00      0,00     20,00      0,00      0,67      0,80
09:10:24 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,03     31,00      0,40
09:10:25 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:10:26 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:10:27 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:10:28 PM    dev8-0     23,00      0,00    124,00      0,00      5,39      0,00      1,48      0,80
Average:       dev8-0      1,93      0,00     18,67      0,00      9,66      0,00      3,66      0,19
